datetime;wse;wse_u
2016-05-19 02:23:50;99.823;0.015
2016-06-15 02:23:51;100.061;0.011
2016-07-12 02:23:51;101.128;0.050
2016-08-08 02:23:50;101.114;0.001
2016-09-04 02:23:48;99.558;0.006
2016-10-01 02:23:54;99.259;0.019
2016-10-28 02:23:51;99.056;0.020
2016-11-24 02:23:49;98.435;0.010
2016-12-21 02:23:48;98.449;0.005
2017-01-17 02:23:51;98.190;0.019
2017-02-13 02:23:50;97.933;0.066
2017-03-12 02:23:49;98.239;0.007
2017-04-08 02:23:53;97.873;0.041
2017-05-05 02:23:56;99.941;0.046
2017-06-01 02:24:00;99.491;0.007
2017-06-28 02:23:59;101.052;0.023
2017-07-25 02:23:56;102.017;0.019
2017-08-21 02:23:54;100.226;0.009
2017-09-17 02:23:52;99.391;0.018
2017-10-14 02:23:56;99.314;0.003
2017-11-10 02:23:56;98.662;0.021
2017-12-07 02:23:53;97.715;0.030
2018-01-03 02:23:56;97.900;0.002
2018-01-30 02:23:58;97.245;0.020
2018-04-21 02:24:00;98.309;0.053
2018-05-18 02:24:00;100.670;0.021
2018-06-14 02:24:02;102.031;0.002
2018-07-11 02:24:01;102.236;0.075
2018-08-07 02:23:57;101.842;0.019
2018-09-03 02:23:56;99.964;0.003
2018-09-30 02:24:00;99.702;0.021
2018-10-27 02:24:02;98.533;0.001
2018-11-23 02:23:59;97.724;0.001
2018-12-20 02:23:55;97.759;0.004
2019-01-16 02:23:59;97.295;0.006
2019-02-12 02:24:00;97.292;0.024
2019-05-04 02:24:06;97.964;0.032
2019-05-31 02:24:06;101.100;0.000
2019-06-27 02:24:05;101.396;0.005
2019-07-24 02:24:04;101.136;0.013
2019-08-20 02:24:01;101.487;0.003
2019-09-16 02:24:02;99.778;0.017
2019-10-13 02:24:04;99.644;0.050
2019-11-09 02:24:03;98.664;0.018
2019-12-06 02:23:58;98.062;0.007
2020-01-02 02:24:01;98.265;0.005
2020-01-29 02:24:02;97.468;0.026
2020-03-23 02:24:03;97.318;0.021
2020-04-19 02:24:08;97.348;0.030
2020-05-16 02:24:10;99.907;0.019
2020-06-12 02:24:08;101.162;0.012
2020-07-09 02:24:08;101.795;0.034
2020-08-05 02:24:07;101.307;0.005
2020-09-01 02:24:04;100.790;0.016
2020-09-28 02:24:07;99.676;0.027
2020-10-25 02:24:07;98.517;0.002
2020-11-21 02:24:04;99.333;0.019
2020-12-18 02:24:01;98.777;0.049
2021-01-14 02:24:07;99.269;0.025
2021-02-10 02:24:09;98.054;0.037
2021-03-09 02:24:06;97.613;0.048
2021-04-05 02:24:09;98.740;0.002
2021-05-02 02:24:13;99.404;0.017
2021-05-29 02:24:13;101.796;0.007
2021-06-25 02:24:15;102.437;0.026
2021-07-22 02:24:14;102.196;0.000
2021-08-18 02:24:10;101.951;0.020
2021-09-14 02:24:09;101.194;0.001
2021-10-11 02:24:12;99.902;0.006
2021-11-07 02:24:11;100.610;0.000
2021-12-04 02:24:09;99.317;0.014
2021-12-31 02:24:11;99.513;0.011
2022-01-27 02:24:15;98.385;0.006
2022-02-23 02:24:12;98.046;0.007
2022-03-22 02:24:13;100.009;0.022
2022-04-18 02:24:15;99.505;0.011
2022-05-15 02:24:15;101.037;0.055
2022-06-11 02:24:14;102.096;0.060
2022-07-08 02:24:13;102.292;0.014
2022-08-04 02:24:10;101.966;0.011
2022-08-31 02:24:08;100.827;0.007
2022-09-27 02:24:10;99.979;0.006
2022-10-24 02:24:09;99.785;0.007
2022-11-20 02:24:06;100.222;0.042
2022-12-17 02:24:06;99.849;0.000
2023-01-13 02:24:08;99.487;0.021
2023-02-09 02:24:10;98.045;0.003
2023-03-08 02:24:08;98.232;0.014
2023-04-04 02:24:12;98.472;0.025
2023-05-01 02:24:13;99.301;0.030
2023-05-28 02:24:12;101.335;0.020
2023-06-24 02:24:09;101.057;0.022
2023-07-21 02:24:06;101.710;0.021
2023-08-17 02:24:01;100.363;0.000
2023-09-13 02:24:06;98.653;0.016
2023-10-10 02:24:06;97.868;0.024
2023-11-06 02:24:05;97.637;0.004
2023-12-03 02:24:03;97.912;0.013
2023-12-30 02:24:07;97.727;0.011
2024-01-26 02:24:08;97.137;0.061
2024-05-13 02:24:13;99.841;0.008
2024-06-09 02:24:15;101.884;0.011
2024-07-06 02:24:12;101.182;0.005
2024-08-02 02:24:10;101.748;0.032
2024-08-29 02:24:06;99.818;0.012
2024-09-25 02:24:08;98.545;0.032
2024-10-22 02:24:09;98.273;0.037
2024-11-18 02:24:07;98.224;0.015
2024-12-15 02:24:03;97.680;0.024
2025-01-11 02:24:08;98.331;0.012
2025-02-07 02:24:10;97.571;0.012
2025-03-06 02:24:09;97.472;0.011
2025-04-02 02:24:11;98.061;0.027
2025-04-29 02:24:15;99.467;0.005
2025-05-26 02:24:18;101.008;0.058
2025-06-22 02:24:17;101.623;0.002
2025-07-19 02:24:18;101.724;0.010
2025-08-15 02:24:16;100.664;0.012
2025-09-11 02:24:13;100.601;0.019
2025-10-08 02:24:16;99.053;0.009
2025-11-04 02:24:18;98.727;0.013
2025-12-01 02:24:15;99.389;0.016
