datetime;wse;wse_u
2016-05-17 14:09:16;0.443;0.113
2016-06-13 14:09:16;0.845;0.043
2016-07-10 14:09:17;1.417;0.054
2016-08-06 14:09:16;1.741;0.009
2016-09-02 14:09:14;1.729;0.015
2016-09-29 14:09:20;1.579;0.021
2016-10-26 14:09:17;0.714;0.034
2016-11-22 14:09:15;0.521;0.032
2016-12-19 14:09:14;1.234;0.004
2017-01-15 14:09:16;1.278;0.006
2017-02-11 14:09:16;0.955;0.007
2017-03-10 14:09:15;0.242;0.042
2017-04-06 14:09:19;0.286;0.182
2017-05-03 14:09:22;0.750;0.003
2017-05-30 14:09:26;1.299;0.003
2017-06-26 14:09:25;1.593;0.006
2017-07-23 14:09:22;1.646;0.032
2017-08-19 14:09:20;1.618;0.023
2017-09-15 14:09:18;1.241;0.012
2017-10-12 14:09:22;-0.137;0.078
2017-11-08 14:09:22;1.500;0.015
2017-12-05 14:09:19;1.203;0.041
2018-01-01 14:09:22;0.441;0.079
2018-01-28 14:09:24;-0.171;0.011
2018-02-24 14:09:23;0.338;0.015
2018-03-23 14:09:22;0.983;0.019
2018-04-19 14:09:26;1.027;0.043
2018-05-16 14:09:26;1.109;0.041
2018-06-12 14:09:27;1.059;0.033
2018-07-09 14:09:27;1.372;0.059
2018-08-05 14:09:23;1.814;0.006
2018-09-01 14:09:21;2.007;0.025
2018-09-28 14:09:26;1.883;0.026
2018-10-25 14:09:28;1.503;0.035
2018-11-21 14:09:26;0.812;0.052
2018-12-18 14:09:21;0.164;0.011
2019-01-14 14:09:25;0.606;0.123
2019-02-10 14:09:26;1.023;0.007
2019-03-09 14:09:24;0.779;0.021
2019-04-05 14:09:28;0.444;0.026
2019-05-02 14:09:32;0.436;0.025
2019-05-29 14:09:32;0.219;0.485
2019-06-25 14:09:31;1.136;0.047
2019-07-22 14:09:30;1.437;0.062
2019-08-18 14:09:27;1.842;0.001
2019-09-14 14:09:28;1.647;0.025
2019-10-11 14:09:30;1.026;0.023
2019-11-07 14:09:29;0.440;0.031
2019-12-04 14:09:25;0.883;0.067
2019-12-31 14:09:27;1.000;0.080
2020-01-27 14:09:28;0.845;0.004
2020-02-23 14:09:28;0.333;0.041
2020-03-21 14:09:29;0.127;0.018
2020-04-17 14:09:34;-0.132;0.071
2020-05-14 14:09:36;0.684;0.046
2020-06-10 14:09:34;1.200;0.047
2020-07-07 14:09:34;1.258;0.031
2020-08-03 14:09:33;1.277;0.024
2020-08-30 14:09:30;1.367;0.005
2020-09-26 14:09:33;0.507;0.040
2020-10-23 14:09:33;0.885;0.009
2020-11-19 14:09:30;1.234;0.015
2021-01-12 14:09:33;0.779;0.001
2021-03-07 14:09:32;0.499;0.056
2021-04-03 14:09:35;1.062;0.005
2021-04-30 14:09:39;1.344;0.011
2021-05-27 14:09:39;1.456;0.005
2021-06-23 14:09:41;1.468;0.021
2021-07-20 14:09:40;1.376;0.031
2021-08-16 14:09:36;1.634;0.034
2021-09-12 14:09:35;1.755;0.035
2021-10-09 14:09:38;1.755;0.024
2021-11-05 14:09:36;1.353;0.013
2021-12-02 14:09:35;0.716;0.010
2021-12-29 14:09:37;0.317;0.011
2022-01-25 14:09:41;1.128;0.035
2022-02-21 14:09:39;1.116;0.040
2022-03-20 14:09:39;1.074;0.028
2022-04-16 14:09:40;0.880;0.070
2022-05-13 14:09:41;0.773;0.011
2022-06-09 14:09:40;1.014;0.035
2022-07-06 14:09:39;1.635;0.047
2022-08-02 14:09:36;1.779;0.013
2022-08-29 14:09:33;1.870;0.024
2022-09-25 14:09:36;1.746;0.001
2022-10-22 14:09:36;1.120;0.010
2022-11-18 14:09:33;0.768;0.044
2022-12-15 14:09:32;1.070;0.019
2023-01-11 14:09:34;1.039;0.014
2023-02-07 14:09:36;0.827;0.004
2023-04-02 14:09:38;0.109;0.030
2023-04-29 14:09:39;0.447;0.117
2023-05-26 14:09:38;1.037;0.080
2023-06-22 14:09:35;1.434;0.038
2023-07-19 14:09:32;1.461;0.020
2023-08-15 14:09:28;1.528;0.022
2023-09-11 14:09:31;1.221;0.015
2023-10-08 14:09:32;1.036;0.005
2023-11-04 14:09:31;1.187;0.107
2023-12-01 14:09:28;1.028;0.031
2023-12-28 14:09:34;0.770;0.067
2024-01-24 14:09:33;0.363;0.024
2024-02-20 14:09:34;-0.068;0.008
2024-03-18 14:09:34;0.299;0.030
2024-04-14 14:09:39;1.065;0.011
2024-05-11 14:09:40;1.202;0.040
2024-06-07 14:09:41;1.071;0.024
2024-07-04 14:09:38;1.179;0.050
2024-07-31 14:09:36;1.363;0.005
2024-08-27 14:09:32;1.537;0.009
2024-09-23 14:09:34;1.348;0.042
2024-10-20 14:09:35;1.290;0.051
2024-11-16 14:09:33;0.991;0.090
2024-12-13 14:09:29;0.342;0.046
2025-01-09 14:09:33;0.089;0.022
2025-02-05 14:09:36;0.967;0.046
2025-03-04 14:09:35;1.224;0.044
2025-03-31 14:09:37;1.113;0.008
2025-04-27 14:09:41;0.809;0.010
2025-05-24 14:09:43;0.798;0.026
2025-06-20 14:09:43;1.031;0.020
2025-07-17 14:09:43;1.722;0.017
2025-08-13 14:09:42;2.247;0.079
2025-09-09 14:09:39;2.015;0.014
2025-10-06 14:09:42;1.711;0.006
2025-11-02 14:09:44;0.961;0.049
