datetime;wse;wse_u
2002-08-06 02:23:06;38.914;0.000
2002-10-15 02:23:09;35.953;0.068
2002-12-24 02:23:05;33.979;0.033
2003-01-28 02:23:07;32.346;0.018
2003-03-04 02:23:05;32.871;0.166
2003-05-13 02:23:05;32.732;0.002
2003-06-17 02:23:10;32.545;0.053
2003-07-22 02:23:15;38.310;0.006
2003-08-26 02:23:19;38.775;0.002
2003-11-04 02:23:11;36.174;0.018
2004-01-13 02:23:14;33.967;0.046
2004-02-17 02:23:12;33.553;0.056
2004-03-23 02:23:16;33.172;0.032
2004-04-27 02:23:13;32.676;0.057
2004-06-01 02:23:18;33.363;0.069
2004-07-06 02:23:17;38.187;0.014
2004-08-10 02:23:17;38.562;0.006
2004-09-14 02:23:15;37.943;0.000
2004-10-19 02:23:18;36.689;0.000
2004-11-23 02:23:16;34.773;0.003
2004-12-28 02:23:11;34.037;0.018
2005-03-08 02:23:12;33.380;0.129
2005-04-12 02:23:17;32.897;0.826
2005-05-17 02:23:19;33.412;0.026
2005-06-21 02:23:20;34.268;0.075
2005-07-26 02:23:19;36.210;0.001
2005-08-30 02:23:15;37.737;0.002
2005-10-04 02:23:15;36.152;0.011
2005-11-08 02:23:17;34.226;0.063
2005-12-13 02:23:10;34.603;0.033
2006-01-17 02:23:03;33.786;0.066
2006-02-21 02:23:06;33.537;0.085
2006-03-28 02:23:02;33.037;0.020
2006-05-02 02:23:10;32.737;0.061
2006-06-06 02:23:11;35.255;0.015
2006-07-11 02:23:16;37.915;0.007
2006-08-15 02:23:15;38.867;0.009
2006-09-19 02:23:10;37.270;0.003
2006-10-24 02:23:15;35.719;0.059
2006-11-28 02:23:14;34.289;0.003
2007-01-02 02:23:11;33.978;0.024
2007-02-06 02:23:08;33.358;0.007
2007-03-13 02:23:09;32.934;0.673
2007-04-17 02:23:08;32.894;0.724
2007-05-22 02:23:11;32.903;0.447
2007-06-26 02:23:12;35.206;0.096
2007-07-31 02:23:12;38.610;0.014
2007-09-04 02:23:10;38.130;0.003
2007-10-09 02:23:07;37.090;0.015
2007-11-13 02:23:06;35.647;0.007
2007-12-18 02:23:04;33.964;0.050
2008-01-22 02:23:05;33.811;0.071
2008-02-26 02:23:05;33.264;0.016
2008-04-01 02:23:06;33.085;0.259
2008-05-06 02:23:05;32.629;0.076
2008-06-10 02:23:06;33.295;0.013
2008-07-15 02:23:07;37.908;0.014
2008-08-19 02:23:05;38.486;0.009
2008-09-23 02:23:03;36.971;0.006
2008-10-28 02:23:03;35.462;0.038
2008-12-02 02:23:03;34.641;0.018
2009-01-06 02:23:03;34.038;0.015
2009-02-10 02:23:03;33.482;0.010
2009-03-17 02:23:03;33.266;0.907
2009-04-21 02:23:02;32.710;0.113
2009-05-26 02:23:05;32.730;0.087
2009-08-04 02:23:05;37.837;0.013
2009-09-08 02:23:02;37.434;0.012
2009-10-13 02:22:59;34.827;0.017
2009-11-17 02:22:58;33.951;0.039
2009-12-22 02:22:58;33.521;0.043
2010-01-26 02:22:58;33.212;0.076
2010-03-02 02:22:57;32.818;0.075
2010-04-06 02:22:57;32.609;0.176
2010-05-11 02:22:56;32.856;0.149
2010-06-15 02:22:55;35.495;0.115
2010-07-20 02:22:56;38.369;0.000
2010-08-24 02:22:57;38.866;0.003
2010-09-28 02:22:53;37.046;0.050
2013-03-28 10:28:10;32.575;0.013
2013-05-02 10:27:49;32.229;0.011
2013-06-06 10:27:27;34.575;0.004
2013-07-11 10:27:06;37.126;0.029
2013-08-15 10:27:03;37.850;0.004
2013-09-19 10:27:15;37.475;0.003
2013-10-24 10:27:17;35.531;0.011
2013-11-28 10:27:16;33.932;0.039
2014-01-02 10:27:14;33.415;0.005
2014-02-06 10:27:13;33.168;0.006
2014-03-13 10:27:10;32.899;0.001
2014-04-17 10:27:07;32.362;0.009
2014-05-22 10:27:05;32.213;0.016
2014-06-26 10:27:04;32.921;0.083
2014-07-31 10:26:59;38.654;0.008
2014-09-04 10:26:56;38.428;0.010
2014-11-13 10:26:50;35.495;0.007
2014-12-18 10:26:47;34.135;0.109
2015-01-22 10:26:43;33.260;0.012
2015-02-26 10:26:42;32.914;0.009
2015-04-02 10:26:39;32.535;0.007
2015-08-20 10:26:21;38.455;0.002
2015-09-24 10:26:18;37.217;0.003
2015-10-29 10:26:13;33.826;0.003
2015-12-03 10:26:06;32.728;0.009
2016-01-07 10:25:52;32.068;0.006
2016-02-11 10:25:55;32.599;0.020
2016-04-21 10:25:49;32.306;0.041
2016-05-26 10:25:26;34.887;0.005
