datetime;wse;wse_u
2002-07-09 14:33:40;48.595;0.009
2002-08-13 14:33:40;48.404;0.008
2002-09-17 14:33:39;47.094;0.012
2002-10-22 14:33:41;41.960;0.003
2002-11-26 14:33:40;43.624;0.021
2002-12-31 14:33:38;39.534;0.004
2003-02-04 14:33:38;36.126;0.029
2003-03-11 14:33:39;35.364;0.024
2003-05-20 14:33:36;43.826;0.026
2003-06-24 14:33:43;46.387;0.001
2003-07-29 14:33:48;48.344;0.004
2003-09-02 14:33:51;47.813;0.005
2003-10-07 14:33:47;45.665;0.018
2003-11-11 14:33:44;44.248;0.004
2003-12-16 14:33:45;39.850;0.005
2004-01-20 14:33:43;38.629;0.011
2004-02-24 14:33:43;37.234;0.015
2004-03-30 14:33:46;36.009;0.018
2004-05-04 14:33:44;40.424;0.006
2004-06-08 14:33:49;46.431;0.006
2004-07-13 14:33:50;47.988;0.009
2004-08-17 14:33:47;47.938;0.003
2004-09-21 14:33:44;46.217;0.001
2004-10-26 14:33:49;43.848;0.008
2004-11-30 14:33:47;43.695;0.049
2005-01-04 14:33:41;39.157;0.017
2005-02-08 14:33:44;36.823;0.008
2005-03-15 14:33:43;37.279;0.050
2005-04-19 14:33:50;40.518;0.007
2005-05-24 14:33:50;45.145;0.064
2005-06-28 14:33:52;46.326;0.003
2005-08-02 14:33:49;46.662;0.013
2005-09-06 14:33:45;45.982;0.002
2005-10-11 14:33:47;42.230;0.015
2005-11-15 14:33:47;43.301;0.021
2005-12-20 14:33:41;40.011;0.023
2006-01-24 14:33:35;38.118;0.004
2006-02-28 14:33:37;37.988;0.018
2006-04-04 14:33:35;39.051;0.020
2006-05-09 14:33:42;41.689;0.026
2006-06-13 14:33:44;45.743;0.010
2006-07-18 14:33:48;48.328;0.008
2006-08-22 14:33:45;47.510;0.010
2006-09-26 14:33:43;44.448;0.015
2006-10-31 14:33:46;43.057;0.043
2006-12-05 14:33:45;43.739;0.011
2007-01-09 14:33:41;39.150;0.002
2007-02-13 14:33:40;36.442;0.052
2007-03-20 14:33:39;36.300;0.026
2007-04-24 14:33:41;39.588;0.024
2007-05-29 14:33:43;44.029;0.006
2007-07-03 14:33:44;47.937;0.007
2007-08-07 14:33:43;47.341;0.029
2007-09-11 14:33:40;46.112;0.003
2007-10-16 14:33:38;45.066;0.021
2007-11-20 14:33:36;43.034;0.021
2007-12-25 14:33:36;39.673;0.004
2008-01-29 14:33:36;37.576;0.005
2008-03-04 14:33:37;36.824;0.002
2008-04-08 14:33:37;36.321;0.030
2008-05-13 14:33:37;40.256;0.020
2008-06-17 14:33:38;44.800;0.008
2008-07-22 14:33:38;48.834;0.005
2008-08-26 14:33:35;47.105;0.000
2008-09-30 14:33:35;44.901;0.002
2008-11-04 14:33:34;43.582;0.002
2008-12-09 14:33:35;43.325;0.029
2009-01-13 14:33:34;39.093;0.006
2009-02-17 14:33:35;38.050;0.005
2009-03-24 14:33:34;37.655;0.014
2009-06-02 14:33:36;41.110;0.026
2009-07-07 14:33:36;45.916;0.001
2009-08-11 14:33:36;47.407;0.004
2009-09-15 14:33:32;45.231;0.009
2009-10-20 14:33:30;42.864;0.013
2009-11-24 14:33:29;40.374;0.017
2009-12-29 14:33:29;36.203;0.007
2010-02-02 14:33:29;35.921;0.008
2010-03-09 14:33:29;35.808;0.013
2010-04-13 14:33:28;37.984;0.010
2010-05-18 14:33:27;44.430;0.012
2010-06-22 14:33:26;46.792;0.029
2010-07-27 14:33:28;48.148;0.002
2010-08-31 14:33:28;47.624;0.002
2010-10-05 14:33:23;43.987;0.008
2013-04-04 22:38:36;38.320;0.000
2013-05-09 22:38:15;41.648;0.003
2013-06-13 22:37:55;44.900;0.001
2013-07-18 22:37:33;46.097;0.002
2013-08-22 22:37:35;47.350;0.001
2013-09-26 22:37:49;46.138;0.003
2013-10-31 22:37:49;42.728;0.003
2013-12-05 22:37:47;41.281;0.001
2014-01-09 22:37:45;38.798;0.005
2014-02-13 22:37:45;42.969;0.003
2014-03-20 22:37:41;36.916;0.006
2014-04-24 22:37:39;38.442;0.007
2014-05-29 22:37:37;42.631;0.010
2014-07-03 22:37:34;46.907;0.001
2014-08-07 22:37:29;48.666;0.003
2014-09-11 22:37:26;47.137;0.004
2014-10-16 22:37:24;48.564;0.001
2014-11-20 22:37:21;43.553;0.002
2014-12-25 22:37:17;39.596;0.004
2015-01-29 22:37:15;37.658;0.003
2015-03-05 22:37:14;36.720;0.003
2015-04-09 22:37:18;43.807;0.003
2015-05-14 22:36:55;40.307;0.003
2015-07-23 22:36:44;48.460;0.005
2015-08-27 22:36:50;47.635;0.000
2015-10-01 22:36:48;43.997;0.003
2015-11-05 22:36:46;41.288;0.003
2015-12-10 22:36:36;41.439;0.013
2016-01-14 22:36:25;45.714;0.003
2016-02-18 22:36:25;38.050;0.001
2016-03-24 22:36:20;36.074;0.002
2016-04-28 22:36:16;39.058;0.001
2016-06-02 22:35:52;48.208;0.014
