datetime;wse;wse_u
2018-11-23 14:18:33;11.759;0.010
2018-12-20 14:18:35;6.622;0.025
2019-01-16 14:18:38;4.193;0.041
2019-02-12 14:18:37;3.642;0.016
2019-03-11 14:18:42;3.039;0.006
2019-04-07 14:18:44;3.207;0.013
2019-05-04 14:18:43;5.153;0.010
2019-05-31 14:18:39;8.995;0.019
2019-06-27 14:18:37;12.150;0.036
2019-07-24 14:18:40;14.480;0.015
2019-08-20 14:18:39;16.028;0.001
2019-09-16 14:18:38;15.529;0.008
2019-10-13 14:18:35;12.679;0.018
2019-11-09 14:18:39;10.934;0.010
2019-12-06 14:18:40;8.743;0.025
2020-01-02 14:18:39;7.116;0.008
2020-01-29 14:18:37;4.561;0.036
2020-02-25 14:18:39;3.081;0.018
2020-04-19 14:18:43;3.149;0.037
2020-05-16 14:18:46;4.870;0.013
2020-06-12 14:18:49;9.076;0.015
2020-07-09 14:18:51;11.457;0.065
2020-08-05 14:18:51;13.653;0.016
2020-09-01 14:18:50;13.698;0.028
2020-09-28 14:18:47;11.268;0.023
2020-10-25 14:18:50;10.514;0.011
2020-11-21 14:18:52;10.585;0.029
2020-12-18 14:18:51;9.965;0.012
2021-01-14 14:18:51;7.812;0.044
2021-02-10 14:18:48;5.027;0.000
2021-03-09 14:18:51;3.795;0.023
2021-04-05 14:18:49;5.029;0.002
2021-05-02 14:18:52;8.302;0.003
2021-05-29 14:18:56;11.667;0.004
2021-06-25 14:19:00;14.288;0.010
2021-07-22 14:19:00;15.164;0.002
2021-08-18 14:19:02;16.624;0.007
2021-09-14 14:19:01;15.663;0.005
2021-10-11 14:18:56;14.040;0.000
2021-11-07 14:18:57;11.953;0.011
2021-12-04 14:18:57;8.626;0.004
2021-12-31 14:18:58;7.076;0.058
2022-01-27 14:18:54;4.187;0.004
2022-02-23 14:18:57;3.286;0.008
2022-03-22 14:18:56;5.325;0.016
2022-04-18 14:18:59;5.819;0.005
2022-05-15 14:19:04;9.149;0.022
2022-06-11 14:19:08;12.142;0.016
2022-07-08 14:19:10;15.013;0.020
2022-08-04 14:19:10;16.079;0.008
2022-08-31 14:19:11;16.227;0.006
2022-09-27 14:19:07;15.132;0.035
2022-10-24 14:19:08;12.257;0.022
2022-11-20 14:19:10;11.941;0.083
2022-12-17 14:19:10;9.939;0.087
2023-01-13 14:19:06;6.090;0.044
2023-02-09 14:19:10;4.878;0.006
2023-03-08 14:19:08;3.722;0.003
2023-04-04 14:19:07;4.252;0.029
2023-05-01 14:19:12;5.785;0.016
2023-05-28 14:19:16;8.327;0.043
2023-06-24 14:19:17;12.676;0.027
2023-07-21 14:19:20;14.308;0.006
2023-08-17 14:19:21;15.168;0.002
2023-09-13 14:19:17;13.546;0.012
2023-10-10 14:19:18;9.527;0.013
2023-11-06 14:19:22;7.929;0.008
2023-12-03 14:19:21;7.354;0.045
2023-12-30 14:19:18;5.258;0.006
2024-01-26 14:19:17;4.288;0.003
2024-02-22 14:19:20;3.591;0.003
2024-04-16 14:19:22;3.764;0.004
2024-05-13 14:19:27;6.612;0.011
2024-06-09 14:19:32;11.813;0.003
2024-07-06 14:19:33;14.490;0.021
2024-08-02 14:19:34;16.805;0.035
2024-08-29 14:19:34;15.897;0.002
2024-09-25 14:19:30;13.113;0.015
2024-10-22 14:19:30;9.775;0.001
2024-11-18 14:19:33;8.115;0.010
2024-12-15 14:19:32;7.651;0.003
2025-01-11 14:19:29;7.173;0.005
2025-02-07 14:19:29;4.896;0.002
2025-03-06 14:19:33;4.482;0.018
2025-04-02 14:19:31;5.512;0.009
2025-04-29 14:19:32;7.989;0.005
2025-05-26 14:19:39;10.894;0.029
2025-06-22 14:19:42;14.296;0.007
2025-07-19 14:19:45;16.607;0.060
2025-08-15 14:19:45;18.015;0.001
2025-09-11 14:19:44;17.806;0.020
2025-10-08 14:19:41;15.375;0.005
2025-11-04 14:19:46;12.693;0.021
2025-12-01 14:19:49;10.543;0.000
