datetime;wse;wse_u
2002-07-03 14:21:40;18.063;0.015
2002-08-07 14:21:39;20.640;0.194
2002-09-11 14:21:37;20.249;0.034
2002-10-16 14:21:40;16.803;0.061
2002-11-20 14:21:42;14.286;0.047
2002-12-25 14:21:38;14.512;0.003
2003-03-05 14:21:37;10.719;0.020
2003-06-18 14:21:42;16.245;0.046
2003-07-23 14:21:47;19.341;0.036
2003-08-27 14:21:51;20.330;0.029
2003-10-01 14:21:47;19.489;0.085
2004-01-14 14:21:45;14.869;0.214
2004-02-18 14:21:44;11.284;0.002
2004-03-24 14:21:47;13.427;2.194
2004-04-28 14:21:45;10.236;0.243
2004-06-02 14:21:50;16.051;0.436
2004-07-07 14:21:49;19.064;0.177
2004-08-11 14:21:49;20.937;0.074
2004-09-15 14:21:46;20.068;0.015
2004-10-20 14:21:50;17.586;0.049
2004-11-24 14:21:47;15.252;0.209
2004-12-29 14:21:42;14.739;0.071
2005-02-02 14:21:45;14.829;0.648
2005-05-18 14:21:51;15.510;1.197
2005-06-22 14:21:52;16.292;0.087
2005-07-27 14:21:51;18.151;0.227
2005-08-31 14:21:46;18.856;0.070
2005-10-05 14:21:47;17.002;0.053
2005-11-09 14:21:48;14.593;0.015
2005-12-14 14:21:42;14.735;0.010
2006-02-22 14:21:38;11.273;0.422
2006-05-03 14:21:42;10.992;0.767
2006-06-07 14:21:43;15.990;0.066
2006-07-12 14:21:48;18.460;0.006
2006-08-16 14:21:47;20.786;0.070
2006-10-25 14:21:46;16.416;0.045
2007-01-03 14:21:42;14.646;0.029
2007-03-14 14:21:40;10.179;0.063
2007-05-23 14:21:43;13.601;0.020
2007-06-27 14:21:44;16.478;0.112
2007-08-01 14:21:44;15.768;2.439
2007-09-05 14:21:42;20.610;0.397
2007-10-10 14:21:39;18.075;0.044
2007-11-14 14:21:37;15.884;0.015
2008-01-23 14:21:37;14.728;0.057
2008-02-27 14:21:37;14.568;0.522
2008-04-02 14:21:38;14.430;0.076
2008-05-07 14:21:37;14.256;0.614
2008-06-11 14:21:38;14.238;0.090
2008-07-16 14:21:39;18.043;0.036
2008-08-20 14:21:37;20.212;0.142
2008-09-24 14:21:35;18.775;0.007
2008-10-29 14:21:35;16.350;0.058
2008-12-03 14:21:35;14.779;0.100
2009-02-11 14:21:35;11.251;0.067
2009-07-01 14:21:37;14.221;0.096
2009-09-09 14:21:34;17.915;0.078
2009-10-14 14:21:30;15.276;0.056
2009-11-18 14:21:30;14.857;0.247
2009-12-23 14:21:29;14.577;0.098
2010-03-03 14:21:29;10.301;0.053
2010-05-12 14:21:28;13.997;0.042
2010-06-16 14:21:27;16.975;0.026
2010-07-21 14:21:28;20.958;0.124
2010-09-29 14:21:25;15.927;2.439
2013-03-29 22:26:41;14.411;0.018
2013-05-03 22:26:20;11.594;0.003
2013-06-07 22:25:58;15.311;0.007
2013-07-12 22:25:36;17.228;0.002
2013-08-16 22:25:35;18.496;0.004
2013-09-20 22:25:48;18.714;0.005
2013-10-25 22:25:49;16.451;0.004
2013-11-29 22:25:48;14.611;0.002
2014-01-03 22:25:46;12.038;0.007
2014-02-07 22:25:45;10.191;0.017
2014-03-14 22:25:42;10.909;0.015
2014-04-18 22:25:38;11.241;0.009
2014-05-23 22:25:37;13.836;0.001
2014-06-27 22:25:36;14.983;0.027
2014-08-01 22:25:31;18.753;0.022
2014-09-05 22:25:27;19.952;0.018
2014-10-10 22:25:38;15.820;0.086
2014-11-14 22:25:22;15.591;0.011
2015-01-23 22:25:14;11.196;0.007
2015-05-08 22:25:01;11.326;0.005
2015-09-25 22:24:49;18.832;0.018
2015-10-30 22:24:45;13.259;0.010
2015-12-04 22:24:37;12.569;0.027
2016-01-08 22:24:24;14.099;0.008
2016-02-12 22:24:26;10.552;0.012
2016-03-18 22:24:17;11.702;0.021
