datetime;wse;wse_u
2002-07-05 02:28:19;78.299;0.050
2002-09-13 02:28:17;77.294;0.005
2002-10-18 02:28:18;74.800;0.000
2002-11-22 02:28:21;74.119;0.049
2002-12-27 02:28:17;72.040;0.010
2003-01-31 02:28:18;68.609;0.008
2003-03-07 02:28:17;68.780;0.001
2003-04-11 02:28:20;69.051;0.030
2003-05-16 02:28:15;75.445;0.004
2003-06-20 02:28:22;75.901;0.058
2003-07-25 02:28:26;77.945;0.014
2003-08-29 02:28:30;77.375;0.038
2003-10-03 02:28:26;76.929;0.001
2003-11-07 02:28:22;75.792;0.013
2003-12-12 02:28:25;74.581;0.010
2004-01-16 02:28:24;72.155;0.025
2004-02-20 02:28:23;69.354;0.012
2004-03-26 02:28:26;67.640;0.011
2004-04-30 02:28:23;73.104;0.004
2004-06-04 02:28:29;74.742;0.037
2004-07-09 02:28:28;78.283;0.029
2004-08-13 02:28:27;78.151;0.015
2004-09-17 02:28:25;76.878;0.002
2004-10-22 02:28:29;72.967;0.012
2004-11-26 02:28:26;73.991;0.010
2004-12-31 02:28:21;72.965;0.032
2005-02-04 02:28:24;70.337;0.028
2005-03-11 02:28:23;70.528;0.008
2005-04-15 02:28:28;72.121;0.001
2005-05-20 02:28:30;76.042;0.006
2005-06-24 02:28:31;74.370;0.158
2005-09-02 02:28:25;76.798;0.030
2005-10-07 02:28:26;74.646;0.002
2005-11-11 02:28:27;73.217;0.062
2005-12-16 02:28:21;74.063;0.005
2006-01-20 02:28:14;72.480;0.001
2006-02-24 02:28:17;71.717;0.018
2006-03-31 02:28:13;72.599;0.001
2006-05-05 02:28:21;73.039;0.017
2006-06-09 02:28:22;76.655;0.008
2006-07-14 02:28:27;75.943;0.008
2006-08-18 02:28:25;76.629;0.023
2006-09-22 02:28:21;76.614;0.016
2006-10-27 02:28:25;75.454;0.005
2006-12-01 02:28:25;75.441;0.004
2007-01-05 02:28:21;72.931;0.039
2007-02-09 02:28:19;69.264;0.012
2007-03-16 02:28:19;68.501;0.017
2007-04-20 02:28:19;72.661;0.003
2007-05-25 02:28:22;75.979;0.006
2007-06-29 02:28:23;77.866;0.023
2007-08-03 02:28:23;78.175;0.024
2007-09-07 02:28:20;77.264;0.031
2007-10-12 02:28:18;76.633;0.019
2007-11-16 02:28:16;74.555;0.011
2007-12-21 02:28:15;72.437;0.013
2008-01-25 02:28:16;71.679;0.024
2008-02-29 02:28:16;70.299;0.003
2008-04-04 02:28:17;69.927;0.030
2008-05-09 02:28:16;73.089;0.011
2008-06-13 02:28:17;76.143;0.028
2008-07-18 02:28:18;78.028;0.014
2008-08-22 02:28:15;78.164;0.003
2008-09-26 02:28:14;75.571;0.027
2008-10-31 02:28:13;75.128;0.007
2008-12-05 02:28:14;75.492;0.026
2009-01-09 02:28:13;72.605;0.004
2009-02-13 02:28:14;72.112;0.016
2009-03-20 02:28:14;70.982;0.025
2009-04-24 02:28:13;72.521;0.005
2009-05-29 02:28:15;73.661;0.030
2009-07-03 02:28:16;76.510;0.003
2009-08-07 02:28:15;77.708;0.023
2009-09-11 02:28:12;76.839;0.001
2009-10-16 02:28:09;74.895;0.002
2009-11-20 02:28:09;72.644;0.003
2009-12-25 02:28:08;70.620;0.019
2010-01-29 02:28:09;68.907;0.016
2010-03-05 02:28:08;68.558;0.002
2010-04-09 02:28:08;70.067;0.010
2010-05-14 02:28:06;75.487;0.000
2010-10-01 02:28:03;75.637;0.035
2013-03-31 10:33:19;71.780;0.004
2013-05-05 10:32:58;74.649;0.001
2013-06-09 10:32:36;76.933;0.006
2013-07-14 10:32:14;77.399;0.003
2013-08-18 10:32:14;77.081;0.002
2013-09-22 10:32:27;76.627;0.005
2013-10-27 10:32:28;75.329;0.009
2013-12-01 10:32:26;74.483;0.001
2014-01-05 10:32:25;71.851;0.000
2014-02-09 10:32:24;68.465;0.007
2014-03-16 10:32:20;70.398;0.005
2014-04-20 10:32:18;71.784;0.002
2014-05-25 10:32:16;75.157;0.004
2014-06-29 10:32:14;76.996;0.008
2014-08-03 10:32:09;78.365;0.005
2014-09-07 10:32:06;78.155;0.004
2014-11-16 10:32:01;75.385;0.000
2014-12-21 10:31:58;72.886;0.001
2015-01-25 10:31:54;71.157;0.004
2015-03-01 10:31:53;69.493;0.019
2015-04-05 10:31:53;67.779;0.011
2015-08-23 10:31:29;78.016;0.000
2015-09-27 10:31:28;76.096;0.000
2015-11-01 10:31:24;74.079;0.003
2015-12-06 10:31:16;73.615;0.003
2016-02-14 10:31:05;68.595;0.004
2016-03-20 10:30:56;69.042;0.001
2016-04-24 10:30:58;70.191;0.037
