datetime;wse;wse_u
2018-12-20 14:20:14;142.705;0.033
2019-05-31 14:20:17;144.576;0.044
2019-06-27 14:20:15;143.875;0.007
2019-07-24 14:20:18;144.420;0.014
2019-08-20 14:20:17;144.153;0.017
2019-09-16 14:20:17;143.329;0.044
2019-10-13 14:20:13;143.522;0.005
2019-11-09 14:20:17;143.116;0.024
2019-12-06 14:20:18;143.097;0.037
2020-01-02 14:20:18;142.904;0.010
2020-01-29 14:20:15;142.620;0.015
2020-05-16 14:20:24;143.372;0.024
2020-06-12 14:20:27;143.653;0.025
2020-07-09 14:20:29;144.360;0.148
2020-08-05 14:20:29;143.702;0.023
2020-09-01 14:20:29;144.884;0.132
2020-09-28 14:20:26;143.774;0.024
2020-10-25 14:20:28;143.100;0.037
2020-11-21 14:20:31;143.211;0.004
2020-12-18 14:20:29;143.174;0.070
2021-01-14 14:20:29;143.439;0.027
2021-02-10 14:20:26;143.011;0.078
2021-03-09 14:20:29;142.803;0.011
2021-04-05 14:20:28;142.771;0.044
2021-05-02 14:20:30;144.125;0.008
2021-06-25 14:20:38;144.216;0.042
2021-07-22 14:20:38;143.921;0.266
2021-08-18 14:20:40;144.251;0.037
2021-09-14 14:20:39;144.039;0.029
2021-10-11 14:20:34;143.859;0.017
2021-11-07 14:20:35;143.935;0.042
2021-12-04 14:20:35;143.597;0.124
2021-12-31 14:20:36;143.562;0.055
2022-01-27 14:20:32;143.234;0.042
2022-02-23 14:20:35;142.995;0.034
2022-03-22 14:20:34;144.457;0.051
2022-04-18 14:20:37;143.486;0.033
2022-05-15 14:20:42;143.586;0.043
2022-06-11 14:20:46;144.038;0.030
2022-07-08 14:20:48;144.547;0.006
2022-08-04 14:20:48;145.449;0.003
2022-08-31 14:20:49;144.714;0.013
2022-09-27 14:20:45;144.307;0.004
2022-10-24 14:20:47;143.840;0.024
2022-11-20 14:20:48;144.206;0.092
2022-12-17 14:20:48;143.766;0.018
2023-01-13 14:20:45;144.023;0.018
2023-02-09 14:20:48;143.135;0.006
2023-03-08 14:20:47;143.216;0.055
2023-04-04 14:20:45;142.974;0.043
2023-05-01 14:20:50;143.653;0.010
2023-05-28 14:20:54;144.278;0.009
2023-06-24 14:20:55;145.156;0.018
2023-07-21 14:20:58;144.296;0.020
2023-08-17 14:20:59;143.329;0.012
2023-09-13 14:20:55;143.643;0.004
2023-10-10 14:20:57;142.938;0.031
2023-11-06 14:21:00;142.756;0.038
2023-12-03 14:20:59;142.630;0.047
2023-12-30 14:20:56;142.634;0.006
2024-04-16 14:21:00;142.868;0.025
2024-05-13 14:21:05;144.515;0.010
2024-06-09 14:21:10;144.328;0.121
2024-07-06 14:21:10;144.099;0.087
2024-08-02 14:21:12;144.887;0.007
2024-08-29 14:21:12;143.957;0.008
2024-09-25 14:21:08;143.248;0.070
2024-10-22 14:21:08;143.295;0.012
2024-11-18 14:21:11;143.200;0.014
2024-12-15 14:21:10;143.185;0.023
2025-01-11 14:21:07;142.985;0.064
2025-02-07 14:21:07;143.035;0.075
2025-03-06 14:21:11;142.853;0.040
2025-04-02 14:21:09;143.087;0.022
2025-04-29 14:21:10;143.379;0.038
2025-05-26 14:21:17;143.829;0.013
2025-06-22 14:21:21;144.870;0.044
2025-08-15 14:21:23;144.284;0.104
2025-09-11 14:21:22;144.071;0.040
2025-10-08 14:21:20;144.052;0.061
2025-11-04 14:21:24;143.665;0.044
2025-12-01 14:21:27;143.880;0.002
