datetime;wse;wse_u
2002-06-16 02:25:47;44.717;0.004
2002-07-21 02:25:46;47.742;0.068
2002-08-25 02:25:42;47.162;0.026
2002-09-29 02:25:44;44.842;0.075
2002-11-03 02:25:46;42.094;0.023
2002-12-08 02:25:43;41.624;0.032
2003-01-12 02:25:41;37.146;0.081
2003-02-16 02:25:41;35.006;0.045
2003-04-27 02:25:47;38.705;0.032
2003-06-01 02:25:43;44.536;0.021
2003-07-06 02:25:49;45.899;0.025
2003-08-10 02:25:52;47.346;0.018
2003-09-14 02:25:55;46.028;0.016
2003-10-19 02:25:51;44.275;0.063
2003-11-23 02:25:50;43.525;0.007
2004-02-01 02:25:49;36.286;0.039
2004-03-07 02:25:50;35.272;0.053
2004-04-11 02:25:49;36.825;0.035
2004-05-16 02:25:51;42.371;0.020
2004-07-25 02:25:55;47.225;0.006
2004-08-29 02:25:52;46.586;0.017
2004-10-03 02:25:51;44.913;0.012
2004-11-07 02:25:52;42.105;0.003
2004-12-12 02:25:49;40.925;0.009
2005-01-16 02:25:48;37.626;0.030
2005-02-20 02:25:48;38.010;0.041
2005-03-27 02:25:49;36.343;0.043
2005-05-01 02:25:56;42.002;0.031
2005-06-05 02:25:55;44.012;0.016
2005-07-10 02:25:57;45.337;0.030
2005-08-14 02:25:52;45.573;0.051
2005-09-18 02:25:51;44.973;0.013
2005-10-23 02:25:53;40.220;0.042
2005-11-27 02:25:49;42.607;0.016
2006-01-01 02:25:41;39.006;0.067
2006-02-05 02:25:42;38.723;0.135
2006-03-12 02:25:41;36.305;0.053
2006-04-16 02:25:43;38.307;0.024
2006-06-25 02:25:51;45.623;0.004
2006-07-30 02:25:53;47.613;0.001
2006-09-03 02:25:48;46.211;0.000
2006-10-08 02:25:50;43.232;0.012
2006-11-12 02:25:50;42.243;0.014
2006-12-17 02:25:49;40.969;0.003
2007-01-21 02:25:43;37.388;0.032
2007-02-25 02:25:45;34.730;0.084
2007-04-01 02:25:42;35.503;0.004
2007-05-06 02:25:46;39.886;0.054
2007-06-10 02:25:48;44.212;0.022
2007-07-15 02:25:48;47.973;0.016
2007-08-19 02:25:48;46.242;0.037
2007-09-23 02:25:43;45.405;0.013
2007-12-02 02:25:39;40.486;0.071
2008-01-06 02:25:41;39.103;0.058
2008-02-10 02:25:40;35.653;0.125
2008-03-16 02:25:43;35.450;0.065
2008-04-20 02:25:40;36.073;0.077
2008-05-25 02:25:42;40.560;0.026
2008-06-29 02:25:43;45.310;0.000
2008-08-03 02:25:43;46.814;0.057
2008-09-07 02:25:39;45.462;0.127
2008-10-12 02:25:40;43.120;0.044
2008-11-16 02:25:37;42.677;0.005
2008-12-21 02:25:40;40.766;0.016
2009-01-25 02:25:37;38.264;0.047
2009-03-01 02:25:40;36.855;0.035
2009-04-05 02:25:37;37.567;0.107
2009-05-10 02:25:40;38.959;0.009
2009-06-14 02:25:42;41.872;0.013
2009-07-19 02:25:41;46.425;0.038
2009-08-23 02:25:40;46.430;0.007
2009-09-27 02:25:35;43.667;0.009
2009-11-01 02:25:35;41.491;0.008
2009-12-06 02:25:32;38.475;0.018
2010-01-10 02:25:35;36.157;0.010
2010-02-14 02:25:33;34.177;0.096
2010-03-21 02:25:34;35.330;0.126
2010-05-30 02:25:31;44.936;0.007
2010-07-04 02:25:31;46.493;0.010
2010-08-08 02:25:33;47.076;0.007
2010-09-12 02:25:32;45.676;0.065
2010-10-17 02:25:25;42.272;0.012
2013-05-21 10:30:13;41.642;0.004
2013-06-25 10:29:54;45.161;0.001
2013-07-30 10:29:31;45.744;0.005
2013-09-03 10:29:45;45.663;0.011
2013-10-08 10:29:52;44.247;0.022
2013-11-12 10:29:54;41.754;0.000
2013-12-17 10:29:51;39.670;0.005
2014-01-21 10:29:49;36.483;0.012
2014-02-25 10:29:47;34.938;0.028
2014-04-01 10:29:45;35.479;0.013
2014-05-06 10:29:44;39.275;0.005
2014-06-10 10:29:42;42.167;0.012
2014-07-15 10:29:36;46.688;0.006
2014-08-19 10:29:33;46.980;0.002
2014-09-23 10:29:31;45.297;0.007
2014-10-28 10:29:28;43.609;0.001
2014-12-02 10:29:25;41.215;0.013
2015-01-06 10:29:22;37.758;0.008
2015-02-10 10:29:20;37.124;0.010
2015-03-17 10:29:18;35.656;0.010
2015-04-21 10:29:19;37.648;0.001
2015-08-04 10:28:57;46.516;0.011
2015-09-08 10:28:55;45.891;0.003
2015-10-13 10:28:50;40.853;0.013
2015-11-17 10:28:48;40.630;0.005
2015-12-22 10:28:36;38.702;0.001
2016-01-26 10:28:31;37.318;0.027
2016-03-01 10:28:27;34.849;0.002
2016-04-05 10:28:31;32.390;0.004
2016-05-10 10:28:14;41.774;0.006
