datetime;wse;wse_u
2008-07-21 22:49:09;89.078;0.010
2008-07-31 20:47:40;89.162;0.093
2008-08-10 18:46:12;88.988;0.033
2008-08-20 16:44:43;88.749;0.002
2008-08-30 14:43:15;87.885;0.027
2008-09-09 12:41:47;87.613;0.006
2008-09-19 10:40:19;87.013;0.007
2008-09-29 08:38:51;86.219;0.018
2008-10-29 02:34:27;85.463;0.099
2008-11-08 00:32:58;85.735;0.003
2008-11-17 22:31:29;85.510;0.016
2008-11-27 20:30:00;85.799;0.008
2008-12-07 18:28:32;85.181;0.033
2008-12-17 16:27:03;85.107;0.094
2008-12-27 14:25:35;84.900;0.011
2009-01-06 12:24:06;84.807;0.025
2009-02-15 04:18:15;83.735;0.011
2009-03-07 00:15:18;83.221;0.017
2009-03-16 22:13:49;83.618;0.003
2009-03-26 20:12:20;83.587;0.033
2009-04-05 18:10:51;83.749;0.100
2009-04-15 16:09:22;83.587;0.009
2009-04-25 14:07:53;84.427;0.024
2009-06-04 06:02:00;83.417;0.035
2009-06-24 01:59:03;85.954;0.055
2009-07-13 21:56:07;87.299;0.009
2009-07-23 19:54:38;87.431;0.005
2009-08-02 17:53:09;87.112;0.002
2009-08-12 15:51:41;87.468;0.002
2009-08-22 13:50:12;87.447;0.029
2009-09-01 11:48:44;86.840;0.016
2009-09-11 09:47:16;85.993;0.037
2009-09-21 07:45:48;85.232;0.005
2009-10-01 05:44:19;84.468;0.032
2009-10-11 03:42:51;84.606;0.042
2009-10-21 01:41:23;85.023;0.043
2009-10-30 23:39:54;84.406;0.034
2009-11-09 21:38:25;84.047;0.018
2009-11-19 19:36:56;83.377;0.023
2009-11-29 17:35:28;84.134;0.062
2009-12-09 15:33:59;82.799;0.003
2009-12-29 11:31:02;82.775;0.067
2010-01-08 09:29:35;82.452;0.011
2010-01-28 05:26:39;82.161;0.057
2010-02-07 03:25:10;81.882;0.041
2010-02-26 23:22:13;81.836;0.001
2010-03-08 21:20:45;82.171;0.075
2010-03-18 19:19:16;82.505;0.077
2010-04-07 15:16:18;82.312;0.018
2010-04-17 13:14:49;84.635;0.018
