datetime;wse;wse_u
2016-05-15 02:28:11;64.420;0.014
2016-06-11 02:28:11;66.500;0.010
2016-07-08 02:28:12;68.801;0.017
2016-08-04 02:28:11;69.158;0.016
2016-08-31 02:28:08;68.482;0.011
2016-09-27 02:28:15;66.136;0.016
2016-10-24 02:28:13;64.366;0.026
2016-11-20 02:28:11;63.101;0.002
2016-12-17 02:28:08;62.492;0.004
2017-01-13 02:28:11;61.979;0.001
2017-02-09 02:28:12;59.831;0.015
2017-03-08 02:28:10;59.187;0.007
2017-04-04 02:28:14;60.695;0.002
2017-05-01 02:28:17;61.962;0.035
2017-05-28 02:28:21;65.127;0.052
2017-06-24 02:28:21;67.216;0.032
2017-07-21 02:28:18;68.909;0.006
2017-08-17 02:28:15;68.871;0.025
2017-09-13 02:28:13;65.449;0.011
2017-10-10 02:28:16;64.467;0.023
2017-11-06 02:28:18;63.921;0.016
2017-12-03 02:28:14;62.525;0.003
2017-12-30 02:28:17;59.628;0.016
2018-01-26 02:28:19;60.160;0.015
2018-02-22 02:28:19;58.420;0.013
2018-03-21 02:28:17;58.052;0.005
2018-04-17 02:28:21;59.860;0.000
2018-05-14 02:28:22;65.106;0.019
2018-06-10 02:28:23;67.806;0.006
2018-07-07 02:28:22;69.537;0.007
2018-08-03 02:28:19;71.031;0.012
2018-08-30 02:28:16;69.907;0.002
2018-09-26 02:28:21;68.312;0.026
2018-10-23 02:28:23;63.599;0.009
2018-11-19 02:28:21;62.966;0.002
2018-12-16 02:28:17;60.915;0.018
2019-01-12 02:28:20;59.104;0.001
2019-02-08 02:28:21;58.973;0.016
2019-03-07 02:28:19;58.308;0.005
2019-04-03 02:28:23;59.042;0.008
2019-04-30 02:28:27;60.344;0.035
2019-05-27 02:28:27;64.661;0.010
2019-06-23 02:28:26;67.219;0.008
2019-07-20 02:28:26;68.872;0.025
2019-08-16 02:28:23;69.185;0.043
2019-09-12 02:28:23;68.244;0.004
2019-10-09 02:28:25;64.593;0.021
2019-11-05 02:28:24;64.732;0.014
2019-12-02 02:28:20;63.258;0.012
2019-12-29 02:28:21;62.349;0.000
2020-01-25 02:28:23;59.716;0.018
2020-02-21 02:28:23;58.496;0.055
2020-03-19 02:28:23;58.215;0.008
2020-04-15 02:28:29;59.070;0.002
2020-05-12 02:28:31;61.063;0.046
2020-06-08 02:28:30;64.754;0.007
2020-07-05 02:28:29;67.097;0.003
2020-08-01 02:28:29;67.961;0.021
2020-08-28 02:28:25;66.686;0.010
2020-09-24 02:28:27;64.384;0.015
2020-10-21 02:28:29;64.116;0.060
2020-11-17 02:28:26;63.981;0.005
2020-12-14 02:28:22;64.125;0.012
2021-01-10 02:28:28;61.975;0.043
2021-02-06 02:28:30;59.621;0.088
2021-03-05 02:28:28;59.105;0.033
2021-04-01 02:28:30;60.490;0.023
2021-04-28 02:28:34;63.361;0.040
2021-05-25 02:28:34;66.320;0.018
2021-06-21 02:28:36;68.513;0.018
2021-07-18 02:28:35;68.572;0.005
2021-08-14 02:28:31;68.942;0.020
2021-09-10 02:28:30;68.093;0.011
2021-10-07 02:28:33;66.574;0.005
2021-11-03 02:28:32;64.989;0.029
2021-11-30 02:28:32;62.674;0.014
2021-12-27 02:28:32;61.330;0.005
2022-02-19 02:28:34;58.657;0.004
2022-03-18 02:28:33;59.854;0.033
2022-04-14 02:28:35;61.027;0.002
2022-05-11 02:28:37;63.657;0.003
2022-06-07 02:28:36;66.971;0.007
2022-07-04 02:28:35;68.440;0.054
2022-07-31 02:28:31;69.264;0.001
2022-08-27 02:28:28;68.688;0.017
2022-09-23 02:28:32;66.923;0.001
2022-10-20 02:28:31;64.206;0.000
2022-11-16 02:28:28;64.084;0.018
2022-12-13 02:28:26;62.920;0.002
2023-01-09 02:28:29;59.721;0.006
2023-02-05 02:28:31;59.315;0.017
2023-03-04 02:28:28;58.826;0.031
2023-03-31 02:28:34;59.358;0.035
2023-04-27 02:28:34;60.916;0.004
2023-05-24 02:28:33;63.778;0.028
2023-06-20 02:28:30;66.393;0.030
2023-07-17 02:28:28;67.711;0.026
2023-08-13 02:28:23;68.018;0.036
2023-09-09 02:28:26;65.496;0.016
2023-10-06 02:28:27;62.394;0.008
2023-11-02 02:28:27;60.883;0.026
2023-11-29 02:28:23;61.408;0.006
2023-12-26 02:28:29;59.778;0.021
2024-01-22 02:28:29;59.127;0.027
2024-02-18 02:28:29;58.758;0.014
2024-03-16 02:28:29;58.166;0.002
2024-04-12 02:28:33;59.040;0.008
2024-05-09 02:28:34;61.631;0.155
2024-06-05 02:28:36;65.891;0.006
2024-07-02 02:28:34;68.207;0.016
2024-07-29 02:28:31;68.949;0.036
2024-08-25 02:28:28;67.324;0.015
2024-09-21 02:28:28;64.261;0.014
2024-10-18 02:28:30;61.742;0.001
2024-11-14 02:28:28;60.786;0.011
2024-12-11 02:28:25;61.633;0.012
2025-01-07 02:28:28;61.375;0.019
2025-02-03 02:28:31;59.649;0.000
2025-03-02 02:28:30;59.443;0.001
2025-03-29 02:28:31;60.782;0.003
2025-04-25 02:28:35;63.009;0.013
2025-05-22 02:28:38;65.369;0.012
2025-06-18 02:28:38;68.443;0.004
2025-07-15 02:28:38;70.111;0.036
2025-08-11 02:28:37;70.066;0.022
2025-09-07 02:28:33;68.987;0.002
2025-10-04 02:28:37;66.621;0.015
2025-10-31 02:28:39;64.433;0.015
2025-11-27 02:28:37;64.082;0.006
