datetime;wse;wse_u
2016-05-15 02:28:07;76.339;0.008
2016-06-11 02:28:07;77.929;0.023
2016-07-08 02:28:08;79.376;0.012
2016-08-04 02:28:07;79.739;0.039
2016-08-31 02:28:04;79.369;0.002
2016-09-27 02:28:11;77.843;0.014
2016-10-24 02:28:09;76.143;0.020
2016-11-20 02:28:07;75.119;0.003
2016-12-17 02:28:04;74.671;0.007
2017-01-13 02:28:07;74.018;0.029
2017-02-09 02:28:08;71.754;0.004
2017-03-08 02:28:06;71.454;0.003
2017-04-04 02:28:10;73.172;0.004
2017-05-01 02:28:13;74.294;0.069
2017-05-28 02:28:17;77.263;0.011
2017-06-24 02:28:16;78.492;0.007
2017-07-21 02:28:14;79.632;0.001
2017-08-17 02:28:11;79.612;0.005
2017-09-13 02:28:08;76.965;0.003
2017-10-10 02:28:12;76.236;0.003
2017-11-06 02:28:14;75.377;0.006
2017-12-03 02:28:10;74.623;0.008
2017-12-30 02:28:13;71.984;0.008
2018-01-26 02:28:15;72.655;0.012
2018-02-22 02:28:15;70.784;0.000
2018-03-21 02:28:13;70.281;0.003
2018-04-17 02:28:17;72.393;0.017
2018-05-14 02:28:18;76.993;0.024
2018-06-10 02:28:19;78.901;0.007
2018-07-07 02:28:18;80.245;0.007
2018-08-03 02:28:15;81.375;0.003
2018-08-30 02:28:12;80.588;0.005
2018-09-26 02:28:17;79.287;0.004
2018-10-23 02:28:19;75.613;0.027
2018-11-19 02:28:17;74.897;0.003
2018-12-16 02:28:13;73.158;0.013
2019-02-08 02:28:17;71.519;0.006
2019-03-07 02:28:15;70.678;0.012
2019-04-03 02:28:19;71.389;0.002
2019-04-30 02:28:23;72.959;0.005
2019-05-27 02:28:23;76.519;0.010
2019-06-23 02:28:22;78.323;0.005
2019-07-20 02:28:22;79.567;0.016
2019-08-16 02:28:19;79.972;0.015
2019-09-12 02:28:19;79.263;0.001
2019-10-09 02:28:21;76.562;0.001
2019-11-05 02:28:20;76.498;0.002
2019-12-02 02:28:16;75.220;0.005
2019-12-29 02:28:17;74.564;0.008
2020-01-25 02:28:19;72.307;0.029
2020-02-21 02:28:19;70.783;0.018
2020-03-19 02:28:19;70.785;0.004
2020-04-15 02:28:25;71.476;0.005
2020-05-12 02:28:27;73.838;0.001
2020-06-08 02:28:26;76.802;0.025
2020-07-05 02:28:25;78.331;0.002
2020-08-01 02:28:25;79.058;0.006
2020-08-28 02:28:21;78.118;0.002
2020-09-24 02:28:23;76.378;0.005
2020-10-21 02:28:24;75.866;0.000
2020-11-17 02:28:22;75.754;0.008
2020-12-14 02:28:18;76.101;0.008
2021-01-10 02:28:23;74.707;0.001
2021-02-06 02:28:26;72.237;0.005
2021-03-05 02:28:24;71.375;0.005
2021-04-01 02:28:26;73.111;0.007
2021-04-28 02:28:30;75.641;0.030
2021-05-25 02:28:31;77.708;0.044
2021-06-21 02:28:32;79.374;0.004
2021-07-18 02:28:31;79.522;0.010
2021-08-14 02:28:27;79.060;0.011
2021-09-10 02:28:26;79.312;0.000
2021-10-07 02:28:29;77.765;0.019
2021-11-03 02:28:28;76.490;0.019
2021-11-30 02:28:28;74.871;0.001
2021-12-27 02:28:28;73.866;0.020
2022-01-23 02:28:32;71.572;0.015
2022-02-19 02:28:30;70.940;0.024
2022-03-18 02:28:29;72.654;0.009
2022-04-14 02:28:31;73.708;0.002
2022-05-11 02:28:33;75.973;0.016
2022-06-07 02:28:32;78.297;0.006
2022-07-04 02:28:31;79.479;0.010
2022-07-31 02:28:27;79.984;0.008
2022-08-27 02:28:24;79.546;0.002
2022-09-23 02:28:27;78.288;0.009
2022-10-20 02:28:27;76.050;0.009
2022-11-16 02:28:24;75.749;0.003
2022-12-13 02:28:22;75.044;0.009
2023-01-09 02:28:25;72.000;0.028
2023-02-05 02:28:27;72.200;0.006
2023-03-04 02:28:25;71.181;0.002
2023-03-31 02:28:30;72.011;0.010
2023-04-27 02:28:29;73.627;0.000
2023-05-24 02:28:29;76.012;0.003
2023-06-20 02:28:26;77.801;0.006
2023-07-17 02:28:24;78.759;0.011
2023-08-13 02:28:19;78.949;0.002
2023-09-09 02:28:22;77.153;0.004
2023-10-06 02:28:23;74.519;0.008
2023-11-02 02:28:23;73.775;0.007
2023-11-29 02:28:19;73.657;0.003
2023-12-26 02:28:25;72.348;0.006
2024-01-22 02:28:25;71.128;0.019
2024-02-18 02:28:25;71.020;0.005
2024-03-16 02:28:25;70.384;0.001
2024-04-12 02:28:29;71.613;0.045
2024-06-05 02:28:31;77.835;0.003
2024-07-02 02:28:30;79.309;0.013
2024-07-29 02:28:27;79.597;0.016
2024-08-25 02:28:24;78.501;0.013
2024-09-21 02:28:24;76.042;0.003
2024-10-18 02:28:26;73.995;0.040
2024-11-14 02:28:24;72.856;0.006
2024-12-11 02:28:21;73.914;0.013
2025-01-07 02:28:24;74.039;0.002
2025-02-03 02:28:27;72.081;0.004
2025-03-02 02:28:26;71.812;0.005
2025-03-29 02:28:27;73.400;0.016
2025-04-25 02:28:31;75.244;0.084
2025-05-22 02:28:34;77.131;0.014
2025-06-18 02:28:34;79.125;0.007
2025-07-15 02:28:34;80.575;0.017
2025-08-11 02:28:33;80.637;0.003
2025-09-07 02:28:29;79.725;0.000
2025-10-04 02:28:33;77.994;0.002
2025-10-31 02:28:35;76.495;0.062
2025-11-27 02:28:32;76.040;0.003
