datetime;wse;wse_u
2002-08-01 14:09:58;2.262;0.007
2002-09-05 14:09:56;2.514;0.003
2002-11-14 14:10:00;1.786;0.085
2002-12-19 14:09:53;1.784;0.002
2003-01-23 14:09:57;1.533;0.014
2003-02-27 14:09:55;0.448;0.026
2003-05-08 14:09:57;1.402;0.012
2003-07-17 14:10:04;2.245;0.014
2003-08-21 14:10:08;2.418;0.010
2003-09-25 14:10:07;2.359;0.045
2003-10-30 14:10:00;2.050;0.040
2004-02-12 14:10:02;1.414;0.000
2004-03-18 14:10:05;0.767;0.021
2004-04-22 14:10:03;1.412;0.000
2004-07-01 14:10:06;2.049;0.013
2004-08-05 14:10:08;2.490;0.027
2004-09-09 14:10:06;2.408;0.005
2004-11-18 14:10:05;1.519;0.017
2004-12-23 14:10:01;1.064;0.132
2005-01-27 14:10:03;1.446;0.242
2005-03-03 14:10:02;1.209;0.091
2005-04-07 14:10:05;0.916;0.042
2005-06-16 14:10:09;1.392;0.032
2005-07-21 14:10:10;2.407;0.102
2005-08-25 14:10:05;2.388;0.068
2005-09-29 14:10:05;1.926;0.010
2005-12-08 14:10:01;1.506;0.108
2006-01-12 14:09:53;1.562;0.039
2006-02-16 14:09:56;1.555;0.023
2006-03-23 14:09:53;1.681;0.151
2006-04-27 14:09:59;1.265;0.023
2006-06-01 14:10:00;1.680;0.007
2006-07-06 14:10:06;1.618;0.034
2006-08-10 14:10:05;2.855;0.023
2006-09-14 14:09:59;2.487;0.036
2006-10-19 14:10:04;1.846;0.024
2006-11-23 14:10:04;1.727;0.042
2006-12-28 14:10:01;1.188;0.081
2007-02-01 14:09:57;1.126;0.291
2007-03-08 14:09:59;1.445;0.009
2007-04-12 14:09:57;0.279;0.053
2007-05-17 14:10:00;1.846;0.173
2007-06-21 14:10:02;1.567;0.063
2007-07-26 14:10:02;2.318;0.025
2007-08-30 14:10:01;2.778;0.001
2007-10-04 14:09:57;2.190;0.019
2007-12-13 14:09:54;1.676;0.174
2008-01-17 14:09:55;1.492;0.020
2008-02-21 14:09:55;1.573;0.063
2008-03-27 14:09:56;1.491;0.023
2008-05-01 14:09:55;0.769;0.117
2008-06-05 14:09:56;1.989;0.094
2008-07-10 14:09:57;1.823;0.009
2008-08-14 14:09:55;2.438;0.012
2008-09-18 14:09:53;2.442;0.030
2008-10-23 14:09:54;1.692;0.039
2008-11-27 14:09:52;1.777;0.064
2009-01-01 14:09:53;1.733;0.119
2009-02-05 14:09:52;1.688;0.077
2009-03-12 14:09:53;1.594;0.094
2009-04-16 14:09:51;1.328;0.033
2009-05-21 14:09:54;1.406;0.188
2009-06-25 14:09:55;1.801;0.216
2009-07-30 14:09:54;1.819;0.029
2009-09-03 14:09:53;2.353;0.091
2009-10-08 14:09:49;1.980;0.004
2009-11-12 14:09:49;1.586;0.105
2009-12-17 14:09:47;1.574;0.009
2010-01-21 14:09:48;1.192;0.001
2010-02-25 14:09:47;0.344;0.046
2010-05-06 14:09:45;1.145;0.113
2010-06-10 14:09:45;1.825;0.068
2010-07-15 14:09:46;2.576;0.021
2010-09-23 14:09:44;2.560;0.096
2013-03-23 22:15:03;1.228;0.018
2013-06-01 22:14:20;1.569;0.000
2013-07-06 22:14:00;2.055;0.051
2013-08-10 22:13:51;2.023;0.001
2013-09-14 22:14:03;2.350;0.001
2013-11-23 22:14:06;0.972;0.003
2013-12-28 22:14:03;1.662;0.001
2014-02-01 22:14:02;1.483;0.010
2014-03-08 22:14:00;1.461;0.027
2014-04-12 22:13:58;1.399;0.001
2014-05-17 22:13:55;0.806;0.009
2014-06-21 22:13:55;0.035;0.029
2014-07-26 22:13:50;2.123;0.004
2014-08-30 22:13:46;2.286;0.003
2014-10-04 22:13:43;2.174;0.002
2014-11-08 22:13:40;1.781;0.001
2014-12-13 22:13:37;1.598;0.004
2015-01-17 22:13:34;1.482;0.013
2015-02-21 22:13:31;0.745;0.068
2015-05-02 22:13:24;1.390;0.007
2015-08-15 22:13:13;2.267;0.005
2015-09-19 22:13:08;2.103;0.005
2015-10-24 22:13:02;1.672;0.002
2015-11-28 22:12:57;1.617;0.014
2016-02-06 22:12:45;1.338;0.002
2016-03-12 22:12:37;0.178;0.832
