datetime;wse;wse_u
2016-05-16 02:02:58;2.996;0.025
2016-06-12 02:02:58;4.515;0.007
2016-07-09 02:02:59;5.654;0.092
2016-08-05 02:02:58;6.793;0.022
2016-09-01 02:02:56;7.004;0.070
2016-09-28 02:03:02;6.866;0.005
2016-10-25 02:03:00;5.284;0.037
2016-11-21 02:02:58;3.624;0.002
2016-12-18 02:02:56;3.287;0.018
2017-01-14 02:02:59;2.553;0.008
2017-02-10 02:02:59;1.996;0.094
2017-03-09 02:02:57;1.256;0.051
2017-04-05 02:03:01;0.963;0.141
2017-05-02 02:03:04;1.660;0.169
2017-05-29 02:03:08;4.146;0.008
2017-06-25 02:03:07;5.218;0.001
2017-07-22 02:03:05;7.101;0.023
2017-08-18 02:03:02;7.552;0.011
2017-09-14 02:03:00;6.909;0.043
2017-10-11 02:03:04;5.331;0.029
2017-11-07 02:03:05;4.897;0.008
2017-12-04 02:03:01;2.847;0.033
2017-12-31 02:03:04;2.624;0.121
2018-01-27 02:03:06;1.178;0.029
2018-02-23 02:03:06;0.796;0.213
2018-03-22 02:03:04;0.808;0.117
2018-04-18 02:03:08;1.178;0.087
2018-05-15 02:03:09;3.136;0.082
2018-06-11 02:03:10;4.588;0.046
2018-07-08 02:03:09;7.242;0.052
2018-08-04 02:03:06;7.554;0.054
2018-08-31 02:03:03;8.320;0.053
2018-09-27 02:03:08;7.722;0.024
2018-10-24 02:03:10;6.229;0.024
2018-11-20 02:03:08;3.666;0.049
2018-12-17 02:03:04;2.344;0.077
2019-02-09 02:03:08;0.817;0.016
2019-03-08 02:03:06;1.210;0.110
2019-04-04 02:03:11;0.957;0.096
2019-05-01 02:03:14;1.128;0.032
2019-05-28 02:03:14;2.591;0.027
2019-06-24 02:03:13;4.481;0.070
2019-07-21 02:03:13;6.572;0.209
2019-08-17 02:03:10;7.531;0.038
2019-09-13 02:03:10;7.255;0.050
2019-10-10 02:03:12;5.634;0.040
2019-11-06 02:03:11;4.322;0.009
2019-12-03 02:03:07;3.167;0.029
2019-12-30 02:03:09;2.495;0.067
2020-01-26 02:03:11;1.634;0.078
2020-02-22 02:03:10;1.428;0.012
2020-03-20 02:03:11;0.801;0.147
2020-05-13 02:03:18;0.730;0.080
2020-06-09 02:03:17;2.970;0.014
2020-07-06 02:03:17;4.514;0.033
2020-08-02 02:03:16;5.918;0.008
2020-08-29 02:03:12;6.799;0.037
2020-09-25 02:03:15;5.119;0.010
2020-10-22 02:03:16;4.051;0.036
2020-11-18 02:03:13;4.052;0.039
2020-12-15 02:03:09;4.215;0.007
2021-01-11 02:03:15;2.856;0.037
2021-02-07 02:03:17;1.328;0.043
2021-03-06 02:03:15;0.771;0.394
2021-04-02 02:03:17;0.838;0.042
2021-04-29 02:03:21;3.304;0.030
2021-05-26 02:03:22;5.102;0.000
2021-06-22 02:03:23;6.656;0.004
2021-07-19 02:03:22;7.016;0.024
2021-08-15 02:03:19;7.331;0.080
2021-09-11 02:03:17;7.647;0.010
2021-10-08 02:03:20;6.568;0.009
2021-11-04 02:03:18;5.031;0.079
2021-12-01 02:03:18;3.440;0.055
2021-12-28 02:03:19;1.547;0.368
2022-01-24 02:03:23;0.990;0.014
2022-02-20 02:03:21;0.917;0.061
2022-03-19 02:03:21;1.668;0.008
2022-04-15 02:03:22;2.195;0.014
2022-05-12 02:03:24;3.217;0.041
2022-06-08 02:03:23;5.290;0.056
2022-07-05 02:03:22;7.184;0.110
2022-08-01 02:03:18;7.007;0.044
2022-08-28 02:03:15;7.592;0.051
2022-09-24 02:03:19;7.295;0.042
2022-10-21 02:03:18;5.877;0.047
2022-11-17 02:03:15;5.303;0.018
2022-12-14 02:03:14;4.453;0.045
2023-01-10 02:03:16;2.090;0.109
2023-02-06 02:03:18;1.569;0.052
2023-03-05 02:03:16;1.185;0.034
2023-04-01 02:03:21;1.002;0.018
2023-04-28 02:03:21;0.766;0.017
2023-05-25 02:03:21;1.836;0.009
2023-06-21 02:03:17;5.543;0.022
2023-07-18 02:03:15;6.452;0.033
2023-08-14 02:03:10;7.167;0.003
2023-09-10 02:03:13;6.326;0.035
2023-10-07 02:03:14;3.516;0.016
2023-11-03 02:03:14;2.391;0.002
2023-11-30 02:03:10;2.381;0.023
2023-12-27 02:03:16;1.616;0.007
2024-01-23 02:03:16;1.349;0.044
2024-04-13 02:03:21;0.776;0.001
2024-05-10 02:03:22;1.440;0.009
2024-06-06 02:03:23;4.099;0.032
2024-07-03 02:03:21;5.987;0.000
2024-07-30 02:03:18;7.285;0.035
2024-08-26 02:03:15;7.310;0.022
2024-09-22 02:03:15;5.680;0.008
2024-10-19 02:03:17;3.476;0.008
2024-11-15 02:03:15;2.768;0.024
2024-12-12 02:03:12;2.429;0.057
2025-01-08 02:03:15;1.731;0.010
2025-02-04 02:03:18;0.741;0.012
2025-03-03 02:03:17;0.983;0.047
2025-03-30 02:03:19;1.729;0.035
2025-04-26 02:03:22;1.854;0.141
2025-05-23 02:03:26;3.571;0.056
2025-06-19 02:03:25;5.622;0.008
2025-07-16 02:03:26;7.424;0.057
2025-08-12 02:03:24;8.150;0.007
2025-09-08 02:03:20;8.044;0.019
2025-10-05 02:03:24;7.071;0.054
2025-11-01 02:03:26;5.153;0.027
2025-11-28 02:03:24;3.367;0.023
