datetime;wse;wse_u
2018-12-04 14:34:21;62.555;0.013
2018-12-31 14:34:23;59.274;0.244
2019-01-27 14:34:24;57.660;0.007
2019-02-23 14:34:26;57.104;0.020
2019-03-22 14:34:30;56.887;0.031
2019-04-18 14:34:31;57.595;0.004
2019-05-15 14:34:28;62.491;0.001
2019-06-11 14:34:23;65.647;0.018
2019-07-08 14:34:25;68.440;0.022
2019-08-04 14:34:26;68.477;0.037
2019-08-31 14:34:25;68.850;0.027
2019-09-27 14:34:24;66.320;0.001
2019-10-24 14:34:22;65.116;0.022
2019-11-20 14:34:26;63.606;0.034
2019-12-17 14:34:26;61.657;0.003
2020-02-09 14:34:23;58.085;0.063
2020-03-07 14:34:26;56.675;0.021
2020-04-03 14:34:27;56.338;0.065
2020-04-30 14:34:31;58.390;0.068
2020-05-27 14:34:33;63.269;0.034
2020-06-23 14:34:37;65.771;0.027
2020-07-20 14:34:37;67.527;0.029
2020-08-16 14:34:37;67.076;0.067
2020-09-12 14:34:36;65.299;0.010
2020-10-09 14:34:33;63.851;0.040
2020-11-05 14:34:38;63.367;0.013
2020-12-02 14:34:39;63.575;0.005
2020-12-29 14:34:38;62.128;0.015
2021-01-25 14:34:35;60.312;0.004
2021-02-21 14:34:36;58.069;0.035
2021-03-20 14:34:37;58.550;0.005
2021-04-16 14:34:35;62.406;0.016
2021-05-13 14:34:39;65.128;0.031
2021-06-09 14:34:44;67.716;0.022
2021-07-06 14:34:47;68.322;0.053
2021-08-02 14:34:48;68.883;0.017
2021-08-29 14:34:48;68.063;0.066
2021-09-25 14:34:45;67.173;0.040
2021-10-22 14:34:41;64.611;0.008
2021-11-18 14:34:44;63.531;0.036
2021-12-15 14:34:45;61.458;0.023
2022-01-11 14:34:42;58.764;0.004
2022-02-07 14:34:41;57.249;0.005
2022-03-06 14:34:43;58.337;0.012
2022-04-02 14:34:43;60.940;0.003
2022-04-29 14:34:47;61.729;0.024
2022-05-26 14:34:51;66.067;0.003
2022-06-22 14:34:55;67.717;0.008
2022-07-19 14:34:57;68.736;0.021
2022-08-15 14:34:57;68.834;0.007
2022-09-11 14:34:56;67.845;0.016
2022-10-08 14:34:53;64.609;0.007
2022-11-04 14:34:57;64.326;0.000
2022-12-01 14:34:57;63.897;0.006
2022-12-28 14:34:56;59.732;0.002
2023-01-24 14:34:52;59.839;0.078
2023-02-20 14:34:56;58.050;0.002
2023-03-19 14:34:55;58.643;0.060
2023-04-15 14:34:56;58.755;0.004
2023-05-12 14:34:59;61.425;0.025
2023-06-08 14:35:02;65.508;0.034
2023-07-05 14:35:05;66.821;0.059
2023-08-01 14:35:06;67.963;0.010
2023-08-28 14:35:05;66.821;0.015
2023-09-24 14:35:02;62.851;0.008
2023-10-21 14:35:07;60.730;0.010
2023-11-17 14:35:07;61.093;0.015
2023-12-14 14:35:07;59.407;0.065
2024-01-10 14:35:02;58.953;0.016
2024-02-06 14:35:06;57.072;0.009
2024-03-04 14:35:07;56.700;0.006
2024-03-31 14:35:05;56.888;0.025
2024-04-27 14:35:10;59.227;0.022
2024-05-24 14:35:13;64.950;0.046
2024-06-20 14:35:16;67.588;0.007
2024-07-17 14:35:20;68.960;0.142
2024-08-13 14:35:18;68.618;0.094
2024-09-09 14:35:18;66.117;0.012
2024-10-06 14:35:14;62.865;0.022
2024-11-02 14:35:19;61.233;0.009
2024-11-29 14:35:20;62.606;0.007
2024-12-26 14:35:18;60.528;0.008
2025-02-18 14:35:19;58.226;0.061
2025-03-17 14:35:18;58.947;0.065
2025-04-13 14:35:18;62.812;0.001
2025-05-10 14:35:22;64.534;0.020
2025-06-06 14:35:25;67.924;0.024
2025-07-03 14:35:31;69.756;0.039
2025-07-30 14:35:31;70.886;0.000
2025-08-26 14:35:33;69.558;0.013
2025-09-22 14:35:31;68.361;0.041
2025-10-19 14:35:30;65.522;0.009
2025-11-15 14:35:34;64.564;0.010
