datetime;wse;wse_u
2008-07-25 10:16:20;20.038;0.011
2008-08-04 08:14:52;21.067;0.044
2008-08-14 06:13:23;21.730;0.015
2008-08-24 04:11:54;21.548;0.009
2008-09-03 02:10:26;21.484;0.008
2008-09-13 00:08:59;14.378;0.115
2008-09-22 22:07:30;20.173;0.092
2008-10-02 20:06:02;19.644;0.024
2008-10-12 18:04:34;18.581;0.009
2008-10-22 16:03:06;17.909;0.094
2008-11-01 14:01:38;17.270;0.017
2008-11-11 12:00:09;16.498;0.015
2008-11-21 09:58:41;16.374;0.052
2008-12-01 07:57:12;16.736;0.029
2008-12-11 05:55:43;16.163;0.008
2008-12-21 03:54:14;15.337;0.051
2008-12-31 01:52:46;14.207;0.077
2009-01-09 23:51:18;11.953;0.133
2009-01-19 21:49:50;11.855;0.039
2009-01-29 19:48:22;11.421;0.039
2009-02-08 17:46:54;11.159;0.027
2009-02-18 15:45:26;11.378;0.047
2009-02-28 13:43:57;10.468;0.048
2009-03-10 11:42:29;10.106;0.034
2009-03-20 09:41:00;10.042;0.015
2009-03-30 07:39:31;10.617;0.024
2009-04-09 05:38:02;10.762;0.017
2009-04-19 03:36:33;11.005;0.080
2009-04-29 01:35:04;11.063;0.015
2009-05-08 23:33:35;12.607;0.010
2009-05-18 21:32:07;13.136;0.018
2009-05-28 19:30:39;12.799;0.038
2009-06-07 17:29:11;12.673;0.029
2009-06-17 15:27:43;13.831;0.024
2009-06-27 13:26:15;15.778;0.043
2009-07-07 11:24:46;16.669;0.104
2009-07-17 09:23:18;17.851;0.014
2009-07-27 07:21:49;18.490;0.010
2009-08-06 05:20:20;19.334;0.044
2009-08-16 03:18:52;20.044;0.014
2009-08-26 01:17:23;19.994;0.072
2009-09-04 23:15:55;19.923;0.021
2009-09-14 21:14:27;19.281;0.021
2009-09-24 19:12:59;17.117;0.040
2009-10-04 17:11:31;17.236;0.032
2009-10-14 15:10:02;16.336;0.001
2009-10-24 13:08:34;15.260;0.032
2009-11-03 11:07:05;14.622;0.082
2009-11-13 09:05:36;13.683;0.134
2009-11-23 07:04:08;11.971;0.067
2009-12-03 05:02:39;12.352;0.248
2009-12-13 03:01:10;10.957;0.092
2009-12-23 00:59:41;10.342;0.080
2010-01-01 22:58:14;10.191;0.015
2010-01-11 20:56:46;9.117;0.014
2010-01-21 18:55:18;8.885;0.015
2010-01-31 16:53:50;8.466;0.096
2010-02-10 14:52:22;8.878;0.004
2010-02-20 12:50:53;8.237;0.364
2010-03-02 10:49:25;7.300;0.211
2010-03-12 08:47:56;7.679;0.011
2010-03-22 06:46:27;8.434;0.005
2010-04-01 04:44:58;8.315;0.075
2010-04-11 02:43:29;8.586;0.055
2010-04-30 22:40:32;14.168;0.009
2010-05-10 20:39:04;14.506;0.027
2010-05-20 18:37:35;15.961;0.017
2010-05-30 16:36:07;16.794;0.001
2010-06-09 14:34:38;17.532;0.023
2010-06-19 12:33:10;18.953;0.002
2010-06-29 10:31:41;19.550;0.002
2010-07-09 08:30:12;20.366;0.034
2010-07-19 06:28:43;21.388;0.025
2010-07-29 04:27:15;21.522;0.015
2010-08-08 02:25:47;22.652;0.003
2010-08-18 00:24:19;22.053;0.160
2010-08-27 22:22:50;22.555;0.004
2010-09-06 20:21:22;22.117;0.001
2010-09-16 18:19:54;21.508;0.007
2010-09-26 16:18:25;20.274;0.058
2010-10-06 14:16:57;19.528;0.037
2010-10-16 12:15:28;18.276;0.026
2010-10-26 10:13:58;16.962;0.017
2010-11-05 08:12:29;16.373;0.004
2010-11-15 06:11:01;15.439;0.059
2010-11-25 04:09:33;16.295;0.001
2010-12-05 02:08:05;16.816;0.010
2010-12-15 00:06:37;15.900;0.001
2010-12-24 22:05:09;14.314;0.014
2011-01-03 20:03:40;13.209;0.042
2011-01-13 18:02:12;12.856;0.113
2011-01-23 16:00:43;13.686;0.079
2011-02-02 13:59:15;10.703;0.007
2011-02-12 11:57:45;9.790;0.177
2011-02-22 09:56:16;9.124;0.002
2011-03-04 07:54:47;9.152;0.117
2011-03-14 05:53:19;10.408;0.098
2011-03-24 03:51:52;10.606;0.051
2011-04-03 01:50:23;10.205;0.046
2011-04-12 23:48:55;10.388;0.037
2011-04-22 21:47:26;11.599;0.174
2011-05-02 19:45:57;13.482;0.079
2011-05-12 17:44:29;14.848;0.035
2011-05-22 15:42:59;16.631;0.061
2011-06-01 13:41:31;18.136;0.037
2011-06-11 11:40:03;18.621;0.122
2011-06-21 09:38:35;19.263;0.039
2011-07-01 07:37:07;20.072;0.023
2011-07-11 05:35:39;20.610;0.011
2011-07-21 03:34:10;20.991;0.030
2011-07-31 01:32:41;21.833;0.020
2011-08-09 23:31:12;22.332;0.001
2011-08-19 21:29:43;22.148;0.007
2011-08-29 19:28:14;21.843;0.077
2011-09-08 17:26:46;20.616;0.251
2011-09-18 15:25:18;19.876;0.016
2011-09-28 13:23:50;19.548;0.004
2011-10-08 11:22:21;18.329;0.053
2011-10-18 09:20:52;18.245;0.100
2011-10-28 07:19:23;17.580;0.050
2011-11-07 05:17:55;17.195;0.040
2011-11-17 03:16:27;16.841;0.026
2011-11-27 01:14:59;17.269;0.003
2011-12-06 23:13:30;16.941;0.054
2011-12-16 21:12:01;16.354;0.098
2011-12-26 19:10:33;16.006;0.040
2012-01-05 17:09:06;14.631;0.065
2012-01-15 15:07:38;13.303;0.054
2012-01-25 13:06:09;12.230;0.068
2012-02-04 11:04:41;10.624;0.319
2012-02-14 09:03:12;10.482;0.003
2012-02-24 07:01:43;10.509;0.282
2012-03-05 05:00:13;9.953;0.006
2012-03-15 02:58:45;9.951;0.018
2012-03-25 00:57:17;10.505;0.082
2012-04-03 22:55:49;11.518;0.010
2012-04-13 20:54:21;13.168;0.123
2012-04-23 18:52:52;14.490;0.026
2012-05-03 16:51:23;15.987;0.011
2012-05-13 14:49:54;17.312;0.043
2012-05-23 12:48:26;17.645;0.022
2012-06-02 10:46:58;18.088;0.022
2012-06-12 08:45:30;18.287;0.004
2012-06-22 06:44:01;18.395;0.029
2012-07-02 04:42:32;19.301;0.043
2012-07-12 02:41:03;19.758;0.005
2012-07-22 00:39:34;20.914;0.050
2012-07-31 22:38:05;21.482;0.006
2012-08-10 20:36:37;22.494;0.010
2012-08-20 18:35:09;22.167;0.032
2012-08-30 16:33:41;21.962;0.015
2012-09-09 14:32:13;21.925;0.007
2012-09-19 12:30:44;21.766;0.003
2012-09-29 10:29:15;20.977;0.002
2012-10-09 08:27:46;19.602;0.071
2012-10-19 06:26:17;18.604;0.074
2012-10-29 04:24:49;17.715;0.028
2012-11-08 02:23:21;16.996;0.036
2012-11-18 00:21:53;16.065;0.075
2012-11-27 22:20:25;14.946;0.016
2012-12-07 20:18:56;13.656;0.675
2012-12-17 18:17:28;12.735;0.200
2012-12-27 16:16:00;11.860;0.013
2013-01-06 14:14:32;11.624;0.073
2013-01-16 12:13:04;9.731;0.161
2013-01-26 10:11:35;9.888;0.009
2013-02-05 08:10:07;9.271;0.014
2013-02-15 06:08:38;9.361;0.050
2013-02-25 04:07:09;9.375;0.012
2013-03-07 02:05:40;9.533;0.021
2013-03-17 00:04:12;9.433;0.010
2013-04-05 20:01:16;10.515;0.017
2013-04-15 17:59:47;10.215;0.016
2013-04-25 15:58:19;10.821;0.004
2013-05-05 13:56:50;13.013;0.077
2013-05-15 11:55:21;14.075;0.018
2013-05-25 09:53:53;14.933;0.024
2013-06-04 07:52:25;16.094;0.158
2013-06-14 05:50:57;16.768;0.201
2013-06-24 03:49:29;17.544;0.030
2013-07-04 01:48:00;18.184;0.095
2013-07-13 23:46:32;18.881;0.058
2013-07-23 21:45:02;18.571;0.026
2013-08-02 19:43:33;19.727;0.021
2013-08-12 17:42:04;20.326;0.016
2013-08-22 15:40:37;19.804;0.008
2013-09-01 13:39:09;20.769;0.070
2013-09-21 09:36:12;20.528;0.001
2013-10-01 07:34:44;19.425;0.021
2013-10-11 05:33:15;19.137;0.034
2013-10-21 03:31:46;18.484;0.037
2013-10-31 01:30:18;17.214;0.030
2013-11-09 23:28:50;16.135;0.010
2013-11-19 21:27:22;15.544;0.031
2013-11-29 19:25:54;15.154;0.074
2013-12-09 17:24:25;14.915;0.005
2013-12-19 15:22:56;13.074;0.021
2013-12-29 13:21:29;12.477;0.044
2014-01-08 11:20:01;9.685;0.013
2014-01-18 09:18:33;10.392;0.589
2014-01-28 07:17:04;9.731;0.275
2014-02-07 05:15:36;9.561;0.108
2014-02-17 03:14:07;8.852;0.006
2014-02-27 01:12:37;8.516;0.003
2014-03-08 23:11:10;8.305;0.028
2014-03-18 21:09:42;8.680;0.069
2014-03-28 19:08:14;8.650;0.005
2014-04-07 17:06:45;8.869;0.079
2014-04-17 15:05:16;9.516;0.088
2014-04-27 13:03:47;10.605;0.106
2014-05-07 11:02:20;12.067;0.122
2014-05-17 09:00:52;12.982;0.037
2014-05-27 06:59:25;14.240;0.027
2014-06-06 04:57:56;14.576;0.048
2014-06-16 02:56:27;15.341;0.038
2014-06-26 00:54:58;16.704;0.006
2014-07-05 22:53:29;18.219;0.091
2014-07-15 20:52:00;19.034;0.074
2014-07-25 18:50:33;18.953;0.095
2014-08-04 16:49:05;19.774;0.004
2014-08-14 14:47:37;20.612;0.005
2014-08-24 12:46:09;21.252;0.074
2014-09-03 10:44:41;21.203;0.032
2014-09-13 08:43:12;20.389;0.020
2014-09-23 06:41:44;19.898;0.071
2014-10-03 04:40:15;20.030;0.085
2014-10-13 02:38:45;18.843;0.021
2014-10-23 00:37:17;18.604;0.000
2014-11-01 22:35:49;18.080;0.002
2014-11-11 20:34:21;17.541;0.064
2014-11-21 18:32:53;16.648;0.032
2014-12-01 16:31:24;15.905;0.087
2014-12-11 14:29:55;14.150;0.000
2014-12-21 12:28:27;12.525;0.001
2014-12-31 10:27:00;12.010;0.166
2015-01-10 08:25:32;9.716;0.041
2015-01-20 06:24:03;8.723;0.023
2015-01-30 04:22:35;9.958;0.283
2015-02-09 02:21:06;10.014;0.001
2015-02-19 00:19:37;9.312;0.024
2015-02-28 22:18:08;9.695;0.011
2015-03-10 20:16:39;9.177;0.010
2015-03-20 18:15:12;8.982;0.136
2015-03-30 16:13:45;9.496;0.014
2015-04-09 14:12:17;9.368;0.060
