datetime;wse;wse_u
2016-05-19 02:24:46;40.783;0.010
2016-06-15 02:24:47;42.857;0.003
2016-07-12 02:24:47;44.978;0.012
2016-08-08 02:24:46;45.287;0.000
2016-09-04 02:24:45;43.985;0.061
2016-10-01 02:24:50;42.758;0.076
2016-10-28 02:24:47;40.942;0.000
2016-11-24 02:24:45;39.787;0.006
2016-12-21 02:24:44;38.517;0.057
2017-01-17 02:24:47;37.556;0.034
2017-02-13 02:24:47;35.489;0.047
2017-03-12 02:24:45;34.673;0.020
2017-04-08 02:24:50;36.740;0.057
2017-05-05 02:24:53;38.492;0.042
2017-06-28 02:24:55;43.839;0.016
2017-07-25 02:24:53;44.892;0.003
2017-08-21 02:24:50;44.242;0.105
2017-09-17 02:24:48;41.372;0.002
2017-10-14 02:24:52;41.252;0.091
2017-11-10 02:24:53;40.468;0.010
2017-12-07 02:24:49;38.422;0.036
2018-01-03 02:24:52;35.456;0.027
2018-01-30 02:24:55;35.525;0.089
2018-02-26 02:24:54;33.647;0.053
2018-03-25 02:24:53;33.179;0.143
2018-04-21 02:24:57;35.929;0.011
2018-05-18 02:24:57;41.339;0.057
2018-06-14 02:24:58;43.850;0.070
2018-07-11 02:24:57;45.430;0.065
2018-08-07 02:24:54;46.316;0.008
2018-09-03 02:24:52;45.416;0.022
2018-09-30 02:24:56;43.989;0.001
2018-10-27 02:24:58;40.922;0.129
2018-11-23 02:24:56;39.168;0.004
2018-12-20 02:24:51;36.600;0.028
2019-01-16 02:24:55;34.675;0.022
2019-02-12 02:24:56;34.228;0.102
2019-03-11 02:24:54;33.454;0.067
2019-04-07 02:24:59;34.112;0.018
2019-05-04 02:25:02;37.023;0.004
2019-05-31 02:25:02;40.593;0.018
2019-06-27 02:25:02;43.443;0.056
2019-07-24 02:25:01;44.640;0.004
2019-08-20 02:24:57;44.920;0.004
2019-09-16 02:24:58;43.544;0.007
2019-10-13 02:25:00;41.004;0.078
2019-11-09 02:24:59;40.562;0.102
2019-12-06 02:24:55;39.051;0.035
2020-01-02 02:24:57;37.554;0.110
2020-01-29 02:24:59;35.132;0.170
2020-02-25 02:24:58;33.476;0.029
2020-03-23 02:25:00;33.339;0.024
2020-04-19 02:25:04;34.771;0.051
2020-05-16 02:25:06;37.575;0.113
2020-06-12 02:25:04;40.655;0.004
2020-07-09 02:25:05;42.942;0.007
2020-08-05 02:25:04;43.667;0.017
2020-09-01 02:25:00;42.734;0.025
2020-09-28 02:25:03;38.214;0.635
2020-10-25 02:25:04;40.457;0.056
2020-11-21 02:25:00;39.718;0.362
2020-12-18 02:24:57;39.519;0.041
2021-01-14 02:25:03;37.839;0.148
2021-02-10 02:25:05;33.715;0.155
2021-03-09 02:25:02;34.213;0.013
2021-04-05 02:25:06;36.107;0.004
2021-05-02 02:25:10;39.216;0.039
2021-05-29 02:25:09;42.503;0.016
2021-06-25 02:25:11;44.211;0.032
2021-07-22 02:25:10;44.483;0.007
2021-08-18 02:25:07;44.800;0.022
2021-09-14 02:25:06;43.762;0.013
2021-10-11 02:25:08;42.485;0.044
2021-11-07 02:25:07;41.094;0.029
2021-12-04 02:25:06;38.614;0.322
2021-12-31 02:25:07;37.002;0.123
2022-01-27 02:25:12;34.579;0.028
2022-02-23 02:25:09;34.831;0.166
2022-03-22 02:25:09;35.486;0.013
2022-04-18 02:25:11;36.780;0.159
2022-05-15 02:25:11;40.074;0.002
2022-06-11 02:25:10;43.001;0.006
2022-07-08 02:25:09;44.156;0.069
2022-08-04 02:25:06;45.149;0.024
2022-08-31 02:25:04;44.542;0.001
2022-09-27 02:25:06;42.757;0.021
2022-10-24 02:25:06;40.856;0.000
2022-11-20 02:25:02;40.631;0.016
2022-12-17 02:25:02;38.480;0.000
2023-01-13 02:25:04;35.547;0.237
2023-02-09 02:25:06;34.591;0.222
2023-03-08 02:25:04;33.977;0.054
2023-04-04 02:25:08;34.714;0.002
2023-05-01 02:25:09;37.021;0.329
2023-05-28 02:25:09;39.844;0.001
2023-06-24 02:25:05;42.498;0.009
2023-07-21 02:25:02;43.812;0.018
2023-08-17 02:24:57;44.065;0.057
2023-09-13 02:25:02;41.178;0.009
2023-11-06 02:25:01;38.184;0.046
2023-12-03 02:24:59;37.364;0.020
2023-12-30 02:25:04;35.774;0.014
2024-01-26 02:25:04;34.479;0.079
2024-02-22 02:25:04;34.260;0.005
2024-03-20 02:25:05;33.251;0.028
2024-04-16 02:25:09;34.541;0.007
2024-05-13 02:25:10;38.548;0.005
2024-06-09 02:25:11;42.499;0.006
2024-07-06 02:25:08;44.102;0.007
2024-08-02 02:25:06;44.538;0.017
2024-08-29 02:25:02;42.477;0.188
2024-09-25 02:25:04;39.878;0.004
2024-10-22 02:25:06;36.845;0.051
2024-11-18 02:25:03;37.512;0.056
2024-12-15 02:25:00;37.025;0.047
2025-01-11 02:25:04;37.186;0.015
2025-02-07 02:25:07;34.964;0.006
2025-03-06 02:25:05;34.599;0.009
2025-04-02 02:25:07;36.161;0.001
2025-04-29 02:25:12;38.559;0.001
2025-05-26 02:25:14;41.661;0.009
2025-06-22 02:25:14;42.595;0.093
2025-07-19 02:25:14;45.625;0.039
2025-08-15 02:25:12;45.431;0.125
2025-09-11 02:25:09;44.398;0.001
2025-10-08 02:25:12;42.299;0.006
2025-11-04 02:25:14;40.886;0.009
2025-12-01 02:25:11;40.219;0.013
