datetime;wse;wse_u
2016-06-01 14:20:38;13.814;0.028
2016-06-28 14:20:40;16.321;0.004
2016-07-25 14:20:39;18.817;0.019
2016-08-21 14:20:37;20.035;0.013
2016-09-17 14:20:41;18.987;0.051
2016-10-14 14:20:42;16.588;0.007
2016-11-10 14:20:39;14.039;0.041
2016-12-07 14:20:36;12.709;0.014
2017-01-03 14:20:38;10.996;0.058
2017-01-30 14:20:40;8.934;0.022
2017-03-25 14:20:40;7.913;0.000
2017-04-21 14:20:43;8.374;0.094
2017-05-18 14:20:48;12.551;0.080
2017-06-14 14:20:49;14.439;0.008
2017-07-11 14:20:46;17.190;0.027
2017-08-07 14:20:44;20.261;0.004
2017-09-03 14:20:40;19.024;0.028
2017-09-30 14:20:43;16.296;0.033
2017-10-27 14:20:46;14.960;0.056
2017-11-23 14:20:43;13.171;0.048
2017-12-20 14:20:43;9.868;0.036
2018-01-16 14:20:47;8.425;0.002
2018-02-12 14:20:47;7.147;0.023
2018-05-04 14:20:50;9.834;0.003
2018-05-31 14:20:50;14.051;0.022
2018-06-27 14:20:50;16.913;0.010
2018-07-24 14:20:48;20.017;0.014
2018-08-20 14:20:45;21.466;0.028
2018-10-13 14:20:50;18.329;0.017
2018-11-09 14:20:50;14.474;0.024
2018-12-06 14:20:46;12.117;0.072
2019-01-02 14:20:46;8.345;0.002
2019-01-29 14:20:49;6.755;0.008
2019-02-25 14:20:49;6.237;0.081
2019-04-20 14:20:54;6.221;0.037
2019-05-17 14:20:55;10.005;0.015
2019-06-13 14:20:53;13.385;0.056
2019-07-10 14:20:54;16.347;0.040
2019-08-06 14:20:52;18.545;0.099
2019-09-02 14:20:49;19.261;0.027
2019-09-29 14:20:52;17.794;0.057
2019-10-26 14:20:53;14.744;0.029
2019-11-22 14:20:49;12.997;0.086
2019-12-19 14:20:48;10.740;0.026
2020-01-15 14:20:51;9.028;0.021
2020-02-11 14:20:51;7.017;0.019
2020-04-05 14:20:55;5.579;0.022
2020-05-02 14:20:58;6.732;0.059
2020-05-29 14:20:58;10.749;0.007
2020-06-25 14:20:57;13.637;0.032
2020-07-22 14:20:57;16.105;0.035
2020-08-18 14:20:55;17.499;0.063
2020-09-14 14:20:54;16.267;0.005
2020-10-11 14:20:56;13.974;0.026
2020-11-07 14:20:55;12.992;0.024
2020-12-04 14:20:50;13.418;0.044
2020-12-31 14:20:53;11.349;0.006
2021-01-27 14:20:58;9.457;0.020
2021-02-23 14:20:57;7.452;0.055
2021-03-22 14:20:55;7.640;0.022
2021-04-18 14:21:01;10.137;0.065
2021-05-15 14:21:03;13.494;0.017
2021-06-11 14:21:03;16.673;0.048
2021-07-08 14:21:04;17.817;0.055
2021-08-04 14:21:00;19.240;0.011
2021-08-31 14:20:58;19.872;0.012
2021-09-27 14:21:00;18.419;0.009
2021-10-24 14:21:01;16.398;0.012
2021-11-20 14:21:00;13.473;0.045
2021-12-17 14:20:58;11.037;0.044
2022-01-13 14:21:02;8.417;0.000
2022-03-08 14:21:01;6.935;0.014
2022-04-04 14:21:03;9.002;0.027
2022-05-01 14:21:06;10.066;0.050
2022-05-28 14:21:04;14.018;0.142
2022-06-24 14:21:03;16.947;0.057
2022-07-21 14:20:59;18.759;0.022
2022-08-17 14:20:57;19.841;0.034
2022-09-13 14:20:59;19.730;0.100
2022-10-10 14:20:58;17.429;0.058
2022-11-06 14:20:57;15.321;0.001
2022-12-03 14:20:54;14.741;0.021
2022-12-30 14:20:55;10.184;0.064
2023-01-26 14:20:58;9.272;0.092
2023-02-22 14:20:56;7.626;0.021
2023-03-21 14:21:00;7.443;0.019
2023-05-14 14:21:01;9.762;0.090
2023-06-10 14:20:58;13.923;0.014
2023-07-07 14:20:56;16.689;0.028
2023-08-03 14:20:53;18.214;0.037
2023-08-30 14:20:51;18.290;0.011
2023-09-26 14:20:53;14.669;0.011
2023-10-23 14:20:55;10.975;0.005
2023-11-19 14:20:53;11.431;0.026
2023-12-16 14:20:55;9.325;0.043
2024-01-12 14:20:57;8.708;0.006
2024-02-08 14:20:58;6.588;0.081
2024-03-06 14:20:55;6.480;0.090
2024-04-02 14:20:59;6.163;0.104
2024-04-29 14:21:01;7.273;0.059
2024-05-26 14:21:00;12.080;0.010
2024-06-22 14:21:01;16.372;0.012
2024-07-19 14:21:00;18.269;0.030
2024-08-15 14:20:56;19.633;0.184
2024-09-11 14:20:54;17.604;0.012
2024-10-08 14:20:58;13.723;0.058
2024-11-04 14:20:58;11.029;0.009
2024-12-01 14:20:55;11.302;0.023
2024-12-28 14:20:55;9.201;0.124
2025-01-24 14:21:00;8.462;0.061
2025-02-20 14:21:00;6.995;0.128
2025-03-19 14:20:58;7.148;0.080
2025-04-15 14:21:04;9.584;0.100
2025-05-12 14:21:05;11.587;0.005
2025-06-08 14:21:05;15.476;0.007
2025-07-05 14:21:06;18.528;0.020
2025-08-28 14:21:03;21.239;0.018
2025-09-24 14:21:05;19.762;0.127
2025-10-21 14:21:06;16.823;0.050
2025-11-17 14:21:04;13.896;0.011
