datetime;wse;wse_u
2016-05-20 14:32:58;83.649;0.042
2016-06-16 14:32:59;85.413;0.077
2016-07-13 14:32:59;87.190;0.006
2016-08-09 14:32:58;87.794;0.005
2016-09-05 14:32:57;86.744;0.001
2016-10-02 14:33:02;82.826;0.081
2016-10-29 14:32:59;82.562;0.001
2016-11-25 14:32:57;80.992;0.033
2016-12-22 14:32:57;80.575;0.001
2017-01-18 14:32:59;79.382;0.002
2017-02-14 14:32:59;78.455;0.002
2017-03-13 14:32:57;78.508;0.011
2017-04-09 14:33:02;78.798;0.009
2017-05-06 14:33:05;81.685;0.001
2017-06-02 14:33:09;82.694;0.037
2017-06-29 14:33:07;86.331;0.023
2017-07-26 14:33:05;87.517;0.005
2017-08-22 14:33:02;87.358;0.019
2017-09-18 14:33:01;83.471;0.011
2017-10-15 14:33:05;82.511;0.098
2017-11-11 14:33:05;81.897;0.002
2018-01-04 14:33:05;78.662;0.003
2018-01-31 14:33:07;77.509;0.014
2018-02-27 14:33:06;75.711;0.093
2018-03-26 14:33:05;76.931;0.030
2018-05-19 14:33:09;84.567;0.004
2018-06-15 14:33:10;87.090;0.006
2018-07-12 14:33:09;88.257;0.009
2018-08-08 14:33:06;89.810;0.006
2018-09-04 14:33:04;88.025;0.019
2018-10-01 14:33:09;86.243;0.005
2018-10-28 14:33:10;81.502;0.036
2018-11-24 14:33:08;80.834;0.029
2018-12-21 14:33:04;78.770;0.017
2019-01-17 14:33:08;77.811;0.000
2019-02-13 14:33:09;77.597;0.013
2019-03-12 14:33:06;77.202;0.050
2019-04-08 14:33:11;77.242;0.020
2019-05-05 14:33:15;79.455;0.001
2019-06-01 14:33:14;83.434;0.013
2019-06-28 14:33:14;85.984;0.003
2019-07-25 14:33:13;86.926;0.009
2019-08-21 14:33:09;88.232;0.007
2019-09-17 14:33:11;86.250;0.012
2019-10-14 14:33:12;83.181;0.010
2019-11-10 14:33:11;81.738;0.012
2020-01-03 14:33:10;79.967;0.007
2020-01-30 14:33:11;77.874;0.092
2020-02-26 14:33:10;77.300;0.023
2020-03-24 14:33:12;77.391;0.012
2020-05-17 14:33:18;81.080;0.040
2020-06-13 14:33:16;83.657;0.004
2020-07-10 14:33:17;86.482;0.007
2020-08-06 14:33:16;86.286;0.000
2020-09-02 14:33:12;84.728;0.019
2020-09-29 14:33:15;82.816;0.005
2020-11-22 14:33:12;82.036;0.052
2020-12-19 14:33:10;81.387;0.008
2021-01-15 14:33:16;80.473;0.064
2021-04-06 14:33:18;79.698;0.011
2021-05-30 14:33:21;85.806;0.015
2021-06-26 14:33:23;87.242;0.020
2021-07-23 14:33:22;87.647;0.033
2021-08-19 14:33:19;87.426;0.004
2021-09-15 14:33:18;86.710;0.031
2021-10-12 14:33:21;84.094;0.005
2021-11-08 14:33:19;83.005;0.009
2021-12-05 14:33:18;77.522;0.009
2022-01-01 14:33:19;80.078;0.004
2022-02-24 14:33:21;78.044;0.022
2022-03-23 14:33:22;80.407;0.079
2022-04-19 14:33:24;80.093;0.033
2022-05-16 14:33:23;83.639;0.011
2022-06-12 14:33:22;85.944;0.013
2022-07-09 14:33:21;87.314;0.007
2022-08-05 14:33:18;87.960;0.013
2022-09-01 14:33:17;86.905;0.001
2022-09-28 14:33:19;84.431;0.008
2022-10-25 14:33:18;82.952;0.034
2022-11-21 14:33:14;82.532;0.003
2022-12-18 14:33:14;80.979;0.006
2023-01-14 14:33:16;80.141;0.000
2023-03-09 14:33:17;78.440;0.001
2023-04-05 14:33:20;78.609;0.005
2023-05-02 14:33:22;80.202;0.045
2023-05-29 14:33:21;82.792;0.033
2023-06-25 14:33:17;84.884;0.018
2023-07-22 14:33:14;86.399;0.000
2023-08-18 14:33:10;86.230;0.013
2023-09-14 14:33:14;81.537;0.054
2023-10-11 14:33:14;79.928;0.003
2023-11-07 14:33:12;79.251;0.004
2023-12-31 14:33:16;78.604;0.003
2024-01-27 14:33:17;77.708;0.029
2024-02-23 14:33:16;77.252;0.011
2024-03-21 14:33:17;76.889;0.022
2024-04-17 14:33:21;77.026;0.018
2024-05-14 14:33:22;81.334;0.020
2024-07-07 14:33:20;87.160;0.004
2024-08-03 14:33:18;87.368;0.003
2024-08-30 14:33:14;85.415;0.037
2024-10-23 14:33:18;79.759;0.039
2024-11-19 14:33:16;79.656;0.021
2024-12-16 14:33:12;78.909;0.010
2025-01-12 14:33:17;79.633;0.015
2025-02-08 14:33:19;78.155;0.002
2025-03-07 14:33:17;77.879;0.021
2025-04-03 14:33:20;79.156;0.000
2025-04-30 14:33:25;79.015;0.028
2025-05-27 14:33:26;84.793;0.015
2025-06-23 14:33:26;87.231;0.007
2025-07-20 14:33:26;88.791;0.019
2025-08-16 14:33:24;88.485;0.009
2025-09-12 14:33:22;87.137;0.007
2025-10-09 14:33:24;84.198;0.018
