datetime;wse;wse_u
2018-12-15 02:15:41;19.504;0.007
2019-01-11 02:15:44;16.609;0.035
2019-02-07 02:15:44;15.667;0.014
2019-03-06 02:15:48;14.939;0.076
2019-04-02 02:15:51;15.512;0.005
2019-04-29 02:15:50;16.859;0.001
2019-05-26 02:15:46;20.900;0.000
2019-06-22 02:15:43;23.802;0.002
2019-07-19 02:15:46;26.620;0.004
2019-08-15 02:15:46;26.808;0.132
2019-09-11 02:15:45;27.767;0.088
2019-10-08 02:15:43;25.032;0.004
2019-11-04 02:15:44;23.319;0.001
2019-12-01 02:15:47;21.415;0.022
2019-12-28 02:15:46;19.482;0.037
2020-01-24 02:15:43;17.028;0.013
2020-02-20 02:15:44;15.262;0.002
2020-03-18 02:15:47;14.447;0.104
2020-04-14 02:15:48;14.772;0.018
2020-05-11 02:15:52;16.071;0.021
2020-06-07 02:15:54;21.394;0.014
2020-07-04 02:15:57;23.279;0.013
2020-07-31 02:15:57;25.702;0.000
2020-08-27 02:15:57;25.615;0.000
2020-09-23 02:15:54;24.014;0.005
2020-10-20 02:15:55;22.887;0.001
2020-11-16 02:15:59;22.629;0.004
2020-12-13 02:15:57;22.276;0.020
2021-01-09 02:15:57;19.955;0.028
2021-02-05 02:15:53;17.268;0.008
2021-03-04 02:15:57;15.543;0.038
2021-03-31 02:15:57;16.817;0.011
2021-04-27 02:15:57;20.284;0.000
2021-05-24 02:16:00;22.898;0.045
2021-06-20 02:16:05;25.868;0.006
2021-07-17 02:16:06;27.104;0.022
2021-08-13 02:16:08;28.642;0.005
2021-09-09 02:16:07;28.479;0.016
2021-10-06 02:16:03;26.444;0.004
2021-11-02 02:16:03;24.173;0.001
2021-11-29 02:16:03;21.221;0.036
2021-12-26 02:16:04;18.866;0.003
2022-02-18 02:16:02;15.063;0.006
2022-03-17 02:16:02;16.555;0.034
2022-04-13 02:16:04;17.840;0.002
2022-05-10 02:16:09;20.235;0.002
2022-06-06 02:16:13;23.753;0.074
2022-07-03 02:16:15;26.267;0.005
2022-07-30 02:16:17;28.101;0.002
2022-08-26 02:16:17;28.691;0.001
2022-09-22 02:16:13;27.658;0.008
2022-10-19 02:16:13;24.598;0.006
2022-11-15 02:16:17;23.965;0.016
2022-12-12 02:16:17;22.169;0.015
2023-01-08 02:16:14;17.735;0.010
2023-02-04 02:16:15;17.472;0.009
2023-03-03 02:16:16;16.621;0.069
2023-03-30 02:16:15;16.200;0.013
2023-04-26 02:16:17;17.313;0.055
2023-05-23 02:16:21;20.269;0.007
2023-06-19 02:16:24;23.814;0.008
2023-07-16 02:16:26;25.539;0.100
2023-08-12 02:16:26;27.373;0.003
2023-09-08 02:16:24;26.271;0.007
2023-10-05 02:16:24;22.038;0.000
2023-11-01 02:16:27;20.411;0.005
2023-11-28 02:16:28;19.840;0.021
2023-12-25 02:16:26;17.459;0.005
2024-01-21 02:16:22;16.538;0.043
2024-02-17 02:16:27;15.682;0.039
2024-03-15 02:16:26;14.323;0.008
2024-04-11 02:16:28;15.456;0.039
2024-05-08 02:16:33;17.970;0.019
2024-06-04 02:16:37;23.239;0.029
2024-07-01 02:16:39;26.549;0.006
2024-08-24 02:16:39;28.682;0.010
2024-09-20 02:16:36;25.664;0.002
2024-10-17 02:16:36;22.269;0.004
2024-11-13 02:16:37;20.234;0.018
2024-12-10 02:16:38;20.249;0.011
2025-01-06 02:16:36;18.641;0.154
2025-02-02 02:16:34;17.010;0.008
2025-03-01 02:16:38;17.042;0.196
2025-03-28 02:16:38;17.407;0.035
2025-04-24 02:16:38;20.069;0.004
2025-05-21 02:16:44;22.559;0.021
2025-07-14 02:16:51;29.440;0.001
2025-08-10 02:16:52;30.724;0.004
2025-09-06 02:16:52;30.489;0.004
2025-10-03 02:16:48;28.111;0.007
2025-10-30 02:16:52;24.843;0.000
2025-11-26 02:16:54;22.472;0.002
