datetime;wse;wse_u
2008-07-25 10:16:17;21.686;0.026
2008-08-14 06:13:20;22.934;0.009
2008-09-22 22:07:27;21.486;0.025
2008-10-02 20:05:59;20.987;0.026
2008-10-12 18:04:31;19.847;0.058
2008-10-22 16:03:03;19.226;0.052
2008-11-01 14:01:35;18.552;0.001
2008-11-11 12:00:06;18.087;0.003
2008-11-21 09:58:38;18.020;0.032
2008-12-01 07:57:09;17.868;0.138
2008-12-11 05:55:40;18.145;0.046
2008-12-21 03:54:11;17.924;0.001
2008-12-31 01:52:43;15.600;0.055
2009-01-09 23:51:14;12.615;0.435
2009-01-19 21:49:47;13.954;0.051
2009-01-29 19:48:19;13.629;0.108
2009-02-28 13:43:54;14.418;0.019
2009-03-10 11:42:26;13.676;0.019
2009-03-20 09:40:57;14.111;0.196
2009-03-30 07:39:28;12.212;0.140
2009-04-19 03:36:30;12.474;0.020
2009-04-29 01:35:01;20.413;0.104
2009-05-08 23:33:32;14.147;0.008
2009-05-18 21:32:04;14.665;0.013
2009-05-28 19:30:36;17.190;0.055
2009-06-17 15:27:40;14.010;0.020
2009-06-27 13:26:12;17.440;0.016
2009-07-07 11:24:43;18.744;0.016
2009-07-17 09:23:15;17.310;0.183
2009-07-27 07:21:46;20.440;0.025
2009-08-06 05:20:17;21.037;0.038
2009-08-16 03:18:49;21.468;0.025
2009-08-26 01:17:20;21.564;0.044
2009-09-04 23:15:52;21.145;0.097
2009-09-14 21:14:24;20.645;0.021
2009-09-24 19:12:56;20.138;0.014
2009-10-14 15:09:59;17.865;0.115
2009-10-24 13:08:31;17.321;0.022
2009-11-03 11:07:02;13.751;0.088
2009-11-13 09:05:33;15.439;0.024
2009-12-03 05:02:36;19.890;0.083
2009-12-23 00:59:38;12.187;0.004
2010-01-01 22:58:11;11.579;0.125
2010-01-11 20:56:43;11.341;0.022
2010-01-21 18:55:15;10.507;0.019
2010-01-31 16:53:47;10.031;0.062
2010-02-10 14:52:19;10.290;0.426
2010-02-20 12:50:50;9.797;0.142
2010-03-02 10:49:22;9.714;0.181
2010-03-12 08:47:53;9.704;0.050
2010-03-22 06:46:24;10.139;0.003
2010-04-01 04:44:55;10.294;0.019
2010-04-11 02:43:26;10.448;0.014
2010-04-21 00:41:57;13.829;0.011
2010-05-10 20:39:01;16.137;0.154
2010-05-20 18:37:32;17.606;0.073
2010-06-09 14:34:35;19.326;0.058
2010-06-19 12:33:07;20.131;0.114
2010-06-29 10:31:38;21.118;0.003
2010-07-09 08:30:09;21.837;0.010
2010-07-19 06:28:40;22.305;0.229
2010-07-29 04:27:11;23.140;0.041
2010-08-08 02:25:44;23.378;0.046
2010-08-18 00:24:16;23.791;0.005
2010-08-27 22:22:47;23.562;0.015
2010-09-06 20:21:19;23.227;0.019
2010-09-16 18:19:51;22.802;0.032
2010-09-26 16:18:22;22.052;0.027
2010-10-06 14:16:54;20.927;0.019
2010-10-16 12:15:25;19.184;0.020
2010-10-26 10:13:55;18.450;0.008
2010-11-05 08:12:26;17.740;0.000
2010-11-15 06:10:58;17.183;0.101
2010-11-25 04:09:30;20.673;0.031
2010-12-05 02:08:02;18.214;0.031
2010-12-15 00:06:34;17.424;0.071
2011-01-03 20:03:37;14.828;0.011
2011-01-23 16:00:40;17.515;0.030
2011-02-02 13:59:11;12.090;0.010
2011-02-12 11:57:42;11.290;0.017
2011-02-22 09:56:13;11.038;0.006
2011-03-14 05:53:16;12.429;0.140
2011-04-03 01:50:20;14.308;0.116
2011-04-12 23:48:52;12.336;0.039
2011-04-22 21:47:23;13.358;0.046
2011-05-02 19:45:55;20.788;0.154
2011-05-12 17:44:25;16.592;0.035
2011-05-22 15:42:57;21.099;0.075
2011-06-01 13:41:28;16.853;0.483
2011-06-11 11:40:00;20.632;0.005
2011-06-21 09:38:32;20.954;0.009
2011-07-01 07:37:04;21.674;0.001
2011-07-11 05:35:36;22.216;0.010
2011-07-21 03:34:07;22.482;0.028
2011-07-31 01:32:38;23.168;0.009
2011-08-09 23:31:09;23.335;0.009
2011-08-19 21:29:40;23.050;0.293
2011-08-29 19:28:11;22.812;0.027
2011-09-08 17:26:43;22.582;0.001
2011-09-18 15:25:15;21.613;0.014
2011-09-28 13:23:47;14.431;0.056
2011-10-08 11:22:18;19.808;0.012
2011-10-18 09:20:49;19.650;0.038
2011-10-28 07:19:20;19.091;0.020
2011-11-07 05:17:52;18.367;0.032
2011-11-17 03:16:24;18.104;0.044
2011-11-27 01:14:56;18.690;0.115
2011-12-06 23:13:27;18.154;0.006
2011-12-16 21:11:58;17.049;0.017
2012-01-05 17:09:03;17.351;0.002
2012-01-25 13:06:06;13.843;0.021
2012-02-04 11:04:38;13.037;0.013
2012-02-14 09:03:09;13.303;0.092
2012-02-24 07:01:40;12.350;0.084
2012-03-05 05:00:10;11.861;0.011
2012-03-15 02:58:42;11.492;0.218
2012-03-25 00:57:14;12.259;0.033
2012-04-03 22:55:46;12.909;0.041
2012-04-13 20:54:18;15.228;0.006
2012-04-23 18:52:49;16.699;0.002
2012-05-03 16:51:20;17.573;0.032
2012-05-13 14:49:51;18.788;0.016
2012-05-23 12:48:23;19.235;0.021
2012-06-02 10:46:55;19.789;0.008
2012-06-12 08:45:27;19.741;0.012
2012-06-22 06:43:58;20.939;0.026
2012-07-02 04:42:29;20.894;0.009
2012-07-12 02:41:00;21.318;0.019
2012-07-22 00:39:31;22.032;0.000
2012-07-31 22:38:02;22.532;0.056
2012-08-10 20:36:34;23.531;0.011
2012-08-20 18:35:06;23.692;0.048
2012-08-30 16:33:38;23.547;0.033
2012-09-09 14:32:10;23.184;0.028
2012-09-19 12:30:41;23.017;0.001
2012-09-29 10:29:12;22.105;0.044
2012-10-09 08:27:43;21.091;0.017
2012-10-19 06:26:14;20.009;0.026
2012-10-29 04:24:46;19.026;0.021
2012-11-08 02:23:18;18.362;0.019
2012-11-18 00:21:50;17.466;0.040
2012-11-27 22:20:22;16.321;0.047
2012-12-17 18:17:25;14.149;0.117
2013-01-06 14:14:29;15.101;0.241
2013-01-16 12:13:01;12.374;0.045
2013-01-26 10:11:32;11.433;0.017
2013-02-05 08:10:04;11.099;0.152
2013-02-15 06:08:35;11.180;0.118
2013-02-25 04:07:06;10.979;0.008
2013-03-07 02:05:37;11.471;0.113
2013-03-17 00:04:09;11.795;0.108
2013-04-05 20:01:13;13.263;0.135
2013-04-15 17:59:44;11.930;0.061
2013-04-25 15:58:16;12.996;0.165
2013-05-05 13:56:47;14.966;0.078
2013-05-15 11:55:18;16.126;0.079
2013-05-25 09:53:50;16.963;0.061
2013-06-04 07:52:22;18.193;0.040
2013-06-14 05:50:54;18.921;0.032
2013-06-24 03:49:26;19.924;0.005
2013-07-04 01:47:57;20.371;0.050
2013-07-13 23:46:28;20.358;0.069
2013-07-23 21:44:59;20.524;0.035
2013-08-02 19:43:30;21.321;0.066
2013-08-12 17:42:01;21.642;0.017
2013-08-22 15:40:34;22.022;0.071
2013-09-01 13:39:06;22.173;0.007
2013-09-21 09:36:09;21.802;0.022
2013-10-01 07:34:41;20.903;0.044
2013-10-11 05:33:12;20.514;0.078
2013-10-21 03:31:43;20.013;0.005
2013-10-31 01:30:15;18.629;0.031
2013-11-09 23:28:47;17.618;0.010
2013-11-29 19:25:51;16.831;0.007
2013-12-09 17:24:22;16.348;0.037
2013-12-19 15:22:53;15.424;0.043
2014-01-08 11:19:58;13.570;0.152
2014-01-18 09:18:30;12.450;0.002
2014-01-28 07:17:01;11.436;0.039
2014-02-07 05:15:33;11.168;0.137
2014-02-17 03:14:04;10.763;0.057
2014-02-27 01:12:34;9.908;0.021
2014-03-28 19:08:11;13.075;0.117
2014-04-07 17:06:42;11.066;0.006
2014-04-17 15:05:13;11.447;0.056
