datetime;wse;wse_u
2002-07-05 02:28:16;79.803;0.004
2002-09-13 02:28:14;77.901;0.016
2002-10-18 02:28:16;75.638;0.012
2002-11-22 02:28:18;77.129;0.008
2002-12-27 02:28:14;73.959;0.007
2003-01-31 02:28:15;71.321;0.087
2003-03-07 02:28:14;70.290;0.011
2003-04-11 02:28:17;71.418;0.041
2003-05-16 02:28:13;76.798;0.034
2003-06-20 02:28:19;78.495;0.003
2003-07-25 02:28:24;80.021;0.005
2003-08-29 02:28:27;79.814;0.026
2003-10-03 02:28:24;78.335;0.053
2003-11-07 02:28:20;76.912;0.047
2003-12-12 02:28:22;75.038;0.073
2004-01-16 02:28:21;73.522;0.006
2004-02-20 02:28:20;70.889;0.006
2004-03-26 02:28:24;71.115;0.016
2004-04-30 02:28:21;74.394;0.079
2004-06-04 02:28:26;78.234;0.031
2004-07-09 02:28:26;79.673;0.013
2004-08-13 02:28:25;79.499;0.003
2004-09-17 02:28:22;77.889;0.093
2004-10-22 02:28:26;76.754;0.022
2004-11-26 02:28:24;73.833;0.088
2004-12-31 02:28:19;73.080;0.059
2005-02-04 02:28:22;71.893;0.022
2005-03-11 02:28:20;72.024;0.002
2005-04-15 02:28:26;73.349;0.133
2005-05-20 02:28:27;77.694;0.045
2005-06-24 02:28:29;78.430;0.023
2005-09-02 02:28:23;77.768;0.027
2005-10-07 02:28:24;75.893;0.063
2005-11-11 02:28:25;75.043;0.010
2005-12-16 02:28:18;75.060;0.003
2006-01-20 02:28:12;73.269;0.011
2006-02-24 02:28:14;72.264;0.014
2006-03-31 02:28:10;73.637;0.053
2006-05-05 02:28:19;74.691;0.012
2006-06-09 02:28:20;78.172;0.030
2006-07-14 02:28:25;79.250;0.050
2006-08-18 02:28:23;79.706;0.007
2006-09-22 02:28:19;78.107;0.046
2006-10-27 02:28:23;75.126;0.421
2006-12-01 02:28:22;76.587;0.004
2007-01-05 02:28:18;73.014;0.014
2007-02-09 02:28:16;71.599;0.146
2007-03-16 02:28:17;71.049;0.008
2007-04-20 02:28:17;74.288;0.001
2007-05-25 02:28:20;77.558;0.001
2007-06-29 02:28:21;79.595;0.024
2007-08-03 02:28:21;79.779;0.026
2007-09-07 02:28:18;78.894;0.005
2007-10-12 02:28:15;78.086;0.001
2007-11-16 02:28:13;76.083;0.039
2007-12-21 02:28:13;74.021;0.113
2008-01-25 02:28:14;71.449;0.061
2008-02-29 02:28:14;71.789;0.033
2008-04-04 02:28:14;71.708;0.033
2008-05-09 02:28:14;73.288;0.001
2008-06-13 02:28:15;77.874;0.044
2008-07-18 02:28:15;79.968;0.002
2008-08-22 02:28:13;79.549;0.262
2008-09-26 02:28:12;77.460;0.553
2008-10-31 02:28:11;76.575;0.032
2008-12-05 02:28:11;76.910;0.008
2009-01-09 02:28:11;72.831;0.014
2009-02-13 02:28:11;73.677;0.469
2009-03-20 02:28:11;72.612;0.041
2009-04-24 02:28:11;73.057;0.078
2009-05-29 02:28:13;75.467;0.038
2009-07-03 02:28:13;78.156;0.006
2009-08-07 02:28:13;79.270;0.006
2009-09-11 02:28:10;78.213;0.003
2009-10-16 02:28:07;76.259;0.010
2009-11-20 02:28:06;74.190;0.032
2009-12-25 02:28:06;72.374;0.002
2010-01-29 02:28:06;71.415;0.016
2010-04-09 02:28:05;71.812;0.002
2010-05-14 02:28:04;77.427;0.012
2010-06-18 02:28:04;78.503;0.027
2010-07-23 02:28:05;79.351;0.008
2010-08-27 02:28:05;79.704;0.002
2010-10-01 02:28:01;76.105;0.068
2013-03-31 10:33:17;72.858;0.026
2013-05-05 10:32:56;75.480;0.007
2013-06-09 10:32:33;78.017;0.005
2013-07-14 10:32:11;78.802;0.015
2013-08-18 10:32:12;78.915;0.000
2013-09-22 10:32:25;78.501;0.004
2013-10-27 10:32:26;76.444;0.002
2013-12-01 10:32:24;75.277;0.010
2014-01-05 10:32:22;72.364;0.010
2014-02-09 10:32:22;71.106;0.095
2014-03-16 10:32:18;71.384;0.005
2014-04-20 10:32:15;72.418;0.004
2014-05-25 10:32:14;76.089;0.004
2014-06-29 10:32:11;79.038;0.002
2014-09-07 10:32:04;79.594;0.003
2014-10-12 10:32:11;73.377;0.031
2014-11-16 10:31:58;76.394;0.010
2014-12-21 10:31:55;73.477;0.001
2015-01-25 10:31:51;72.127;0.018
2015-03-01 10:31:51;71.627;0.001
2015-04-05 10:31:51;72.200;0.013
2015-05-10 10:31:37;73.679;0.002
2015-09-27 10:31:26;77.123;0.010
2015-11-01 10:31:22;74.930;0.004
2015-12-06 10:31:14;74.339;0.007
2016-01-10 10:31:01;68.905;0.628
2016-02-14 10:31:03;70.722;0.010
2016-03-20 10:30:54;70.744;0.027
2016-04-24 10:30:56;73.683;0.012
