datetime;wse;wse_u
2018-12-03 02:26:22;43.937;0.004
2018-12-30 02:26:23;41.007;0.030
2019-01-26 02:26:25;40.101;0.023
2019-02-22 02:26:26;39.848;0.007
2019-03-21 02:26:30;39.455;0.013
2019-04-17 02:26:31;39.887;0.004
2019-05-14 02:26:29;43.137;0.000
2019-06-10 02:26:24;46.617;0.002
2019-07-07 02:26:25;49.950;0.050
2019-08-03 02:26:27;50.326;0.000
2019-08-30 02:26:25;50.722;0.002
2019-09-26 02:26:24;47.916;0.001
2019-10-23 02:26:22;46.166;0.002
2019-11-19 02:26:26;45.071;0.001
2019-12-16 02:26:27;43.117;0.028
2020-01-12 02:26:25;42.130;0.010
2020-02-08 02:26:23;40.422;0.023
2020-03-06 02:26:26;39.525;0.001
2020-04-02 02:26:27;39.216;0.007
2020-04-29 02:26:31;40.442;0.004
2020-05-26 02:26:33;44.093;0.001
2020-06-22 02:26:37;46.735;0.001
2020-07-19 02:26:38;49.012;0.000
2020-08-15 02:26:38;48.482;0.001
2020-09-11 02:26:36;46.887;0.001
2020-10-08 02:26:32;45.049;0.000
2020-11-04 02:26:38;44.549;0.000
2020-12-01 02:26:39;44.469;0.000
2020-12-28 02:26:38;43.697;0.022
2021-01-24 02:26:36;42.103;0.018
2021-02-20 02:26:36;40.290;0.004
2021-03-19 02:26:37;40.386;0.003
2021-04-15 02:26:35;43.071;0.002
2021-05-12 02:26:39;45.723;0.008
2021-06-08 02:26:44;49.128;0.003
2021-07-05 02:26:47;49.957;0.001
2021-08-01 02:26:48;50.646;0.001
2021-08-28 02:26:49;49.789;0.001
2021-09-24 02:26:46;48.673;0.004
2021-10-21 02:26:41;46.386;0.009
2021-11-17 02:26:44;44.825;0.002
2021-12-14 02:26:45;43.189;0.004
2022-01-10 02:26:43;41.009;0.016
2022-02-06 02:26:40;39.554;0.005
2022-03-05 02:26:43;40.121;0.000
2022-04-01 02:26:43;42.273;0.007
2022-04-28 02:26:46;42.707;0.001
2022-05-25 02:26:51;47.079;0.001
2022-06-21 02:26:55;49.181;0.003
2022-07-18 02:26:58;50.576;0.003
2022-08-14 02:26:57;50.684;0.001
2022-09-10 02:26:57;49.463;0.001
2022-10-07 02:26:52;46.119;0.006
2022-11-03 02:26:58;45.801;0.013
2022-11-30 02:26:57;45.367;0.017
2022-12-27 02:26:56;41.967;0.020
2023-01-23 02:26:52;41.399;0.005
2023-02-19 02:26:56;40.196;0.007
2023-03-18 02:26:56;40.510;0.003
2023-04-14 02:26:56;40.576;0.002
2023-05-11 02:26:58;42.449;0.003
2023-06-07 02:27:02;46.592;0.010
2023-07-04 02:27:05;48.188;0.018
2023-07-31 02:27:06;49.485;0.000
2023-08-27 02:27:06;48.798;0.000
2023-09-23 02:27:02;44.483;0.002
2023-10-20 02:27:07;42.296;0.001
2023-11-16 02:27:07;42.815;0.006
2023-12-13 02:27:07;41.398;0.001
2024-01-09 02:27:03;40.972;0.004
2024-02-05 02:27:05;39.416;0.001
2024-03-03 02:27:08;39.514;0.021
2024-03-30 02:27:04;39.200;0.002
2024-04-26 02:27:10;41.109;0.000
2024-05-23 02:27:13;46.076;0.002
2024-06-19 02:27:17;49.305;0.001
2024-07-16 02:27:20;51.026;0.000
2024-08-12 02:27:19;50.169;0.009
2024-09-08 02:27:19;47.623;0.002
2024-10-05 02:27:14;44.279;0.005
2024-11-01 02:27:18;42.831;0.005
2024-11-28 02:27:21;43.787;0.001
2024-12-25 02:27:18;42.076;0.001
2025-01-21 02:27:16;41.943;0.016
2025-02-17 02:27:19;40.529;0.004
2025-03-16 02:27:19;41.009;0.008
2025-04-12 02:27:18;43.208;0.001
2025-05-09 02:27:22;45.406;0.001
2025-06-05 02:27:25;49.296;0.002
2025-07-02 02:27:31;51.797;0.001
2025-07-29 02:27:32;52.350;0.000
2025-08-25 02:27:34;51.404;0.004
2025-09-21 02:27:32;49.595;0.005
2025-10-18 02:27:30;47.150;0.011
2025-11-14 02:27:34;45.684;0.007
