datetime;wse;wse_u
2002-07-15 02:14:40;26.647;0.105
2002-08-19 02:14:39;28.243;0.034
2002-09-23 02:14:37;25.542;0.388
2002-12-02 02:14:37;20.181;0.058
2003-01-06 02:14:37;15.249;0.359
2003-04-21 02:14:41;13.805;0.209
2003-05-26 02:14:36;20.099;0.211
2003-06-30 02:14:43;21.465;0.022
2003-09-08 02:14:50;26.143;0.147
2003-10-13 02:14:46;23.271;0.837
2003-11-17 02:14:43;22.662;0.222
2003-12-22 02:14:46;18.043;0.158
2004-01-26 02:14:43;19.050;0.089
2004-04-05 02:14:44;15.045;0.279
2004-08-23 02:14:46;27.292;0.294
2004-11-01 02:14:48;21.034;0.417
2004-12-06 02:14:45;20.656;0.283
2005-02-14 02:14:43;15.233;0.220
2005-03-21 02:14:42;14.609;0.266
2005-05-30 02:14:49;21.569;0.015
2005-07-04 02:14:51;17.311;0.645
2005-09-12 02:14:45;18.720;0.697
2005-10-17 02:14:47;20.289;0.473
2006-04-10 02:14:36;15.465;0.402
2006-05-15 02:14:41;18.563;0.190
2006-06-19 02:14:44;22.372;0.772
2006-07-24 02:14:47;26.058;0.857
2006-08-28 02:14:43;27.380;0.017
2006-11-06 02:14:44;22.354;0.370
2007-01-15 02:14:38;17.502;0.074
2007-04-30 02:14:40;16.195;0.409
2007-06-04 02:14:42;19.327;0.402
2007-08-13 02:14:42;26.819;0.275
2007-09-17 02:14:38;21.860;0.067
2007-10-22 02:14:37;24.605;0.087
2007-11-26 02:14:34;21.321;0.026
2008-04-14 02:14:35;18.891;0.592
2008-06-23 02:14:37;22.104;0.196
2008-09-01 02:14:33;26.744;0.364
2008-11-10 02:14:32;19.499;0.798
2009-03-30 02:14:32;16.275;0.039
2009-06-08 02:14:36;18.439;0.676
2009-07-13 02:14:35;22.003;0.263
2009-08-17 02:14:34;23.703;0.457
2009-09-21 02:14:30;23.061;0.044
2010-01-04 02:14:29;17.581;0.418
2010-06-28 02:14:25;24.495;0.069
2010-08-02 02:14:27;28.662;0.654
2010-09-06 02:14:26;27.822;0.025
