datetime;wse;wse_u
2002-07-09 14:34:08;84.289;0.067
2002-08-13 14:34:08;84.629;0.039
2002-09-17 14:34:07;82.830;0.018
2002-10-22 14:34:10;77.505;0.022
2002-11-26 14:34:08;79.864;0.016
2002-12-31 14:34:07;75.635;0.025
2003-02-04 14:34:06;71.882;0.001
2003-03-11 14:34:08;71.822;0.027
2003-05-20 14:34:04;81.006;0.096
2003-06-24 14:34:12;82.721;0.020
2003-07-29 14:34:16;84.443;0.042
2003-09-02 14:34:19;84.078;0.034
2003-10-07 14:34:16;81.822;0.042
2003-11-11 14:34:12;80.339;0.068
2003-12-16 14:34:13;77.469;0.023
2004-01-20 14:34:12;70.689;0.120
2004-02-24 14:34:11;71.217;0.009
2004-03-30 14:34:15;72.751;0.029
2004-05-04 14:34:12;77.334;0.040
2004-06-08 14:34:18;82.035;0.002
2004-07-13 14:34:18;83.853;0.026
2004-08-17 14:34:16;84.043;0.009
2004-09-21 14:34:13;82.760;0.016
2004-10-26 14:34:18;79.749;0.010
2005-01-04 14:34:09;74.643;0.018
2005-02-08 14:34:13;73.403;0.009
2005-03-15 14:34:12;73.336;0.017
2005-04-19 14:34:18;78.307;0.035
2005-05-24 14:34:19;80.985;0.011
2005-06-28 14:34:21;82.236;0.027
2005-08-02 14:34:17;82.837;0.045
2005-09-06 14:34:14;82.755;0.012
2005-10-11 14:34:16;77.622;0.016
2005-11-15 14:34:16;79.242;0.023
2005-12-20 14:34:09;76.311;0.021
2006-01-24 14:34:04;75.560;0.012
2006-02-28 14:34:06;72.364;0.126
2006-04-04 14:34:04;75.399;0.012
2006-05-09 14:34:10;79.283;0.018
2006-06-13 14:34:13;81.822;0.049
2006-07-18 14:34:16;83.719;0.015
2006-08-22 14:34:14;83.795;0.001
2006-09-26 14:34:12;80.899;0.051
2006-10-31 14:34:14;79.811;0.026
2006-12-05 14:34:14;79.161;0.017
2007-01-09 14:34:09;75.781;0.009
2007-02-13 14:34:09;72.342;0.023
2007-03-20 14:34:08;72.124;0.093
2007-04-24 14:34:09;77.167;0.017
2007-05-29 14:34:12;81.059;0.033
2007-07-03 14:34:12;84.150;0.002
2007-08-07 14:34:12;83.885;0.015
2007-09-11 14:34:09;82.768;0.034
2007-10-16 14:34:07;81.280;0.014
2007-11-20 14:34:05;78.657;0.037
2007-12-25 14:34:05;76.567;0.037
2008-01-29 14:34:05;73.258;0.133
2008-03-04 14:34:06;73.599;0.001
2008-04-08 14:34:06;72.864;0.056
2008-05-13 14:34:05;77.425;0.002
2008-06-17 14:34:07;81.872;0.005
2008-07-22 14:34:07;84.193;0.020
2008-08-26 14:34:04;83.719;0.013
2008-09-30 14:34:04;80.432;0.087
2008-11-04 14:34:02;79.376;0.033
2008-12-09 14:34:03;79.250;0.006
2009-01-13 14:34:02;75.995;0.002
2009-02-17 14:34:04;74.928;0.061
2009-03-24 14:34:02;74.685;0.041
2009-07-07 14:34:05;82.223;0.094
2009-08-11 14:34:04;83.345;0.008
2009-09-15 14:34:01;81.234;0.044
2009-10-20 14:33:59;78.524;0.013
2009-11-24 14:33:57;75.459;0.002
2009-12-29 14:33:58;73.374;0.030
2010-02-02 14:33:58;72.221;0.134
2010-03-09 14:33:58;72.206;0.072
2010-04-13 14:33:56;75.242;0.009
2010-05-18 14:33:56;81.411;0.032
2010-06-22 14:33:55;82.890;0.033
2010-07-27 14:33:56;83.294;0.052
2010-08-31 14:33:56;83.809;0.026
2010-10-05 14:33:52;79.685;0.004
2013-04-04 22:39:05;75.149;0.000
2013-05-09 22:38:44;78.468;0.015
2013-06-13 22:38:24;82.396;0.012
2013-07-18 22:38:01;83.090;0.004
2013-08-22 22:38:04;83.369;0.000
2013-09-26 22:38:18;82.255;0.010
2013-10-31 22:38:18;79.492;0.000
2013-12-05 22:38:15;78.148;0.014
2014-01-09 22:38:14;74.750;0.009
2014-02-13 22:38:13;72.469;0.011
2014-03-20 22:38:09;72.848;0.014
2014-04-24 22:38:08;78.198;0.063
2014-05-29 22:38:06;79.421;0.005
2014-07-03 22:38:02;83.014;0.009
2014-08-07 22:37:58;84.146;0.004
2014-09-11 22:37:54;83.773;0.014
2014-10-16 22:37:53;79.812;0.004
2014-11-20 22:37:49;79.055;0.018
2014-12-25 22:37:45;75.801;0.011
2015-01-29 22:37:44;74.350;0.013
2015-03-05 22:37:43;74.094;0.023
2015-04-09 22:37:46;74.141;0.000
2015-05-14 22:37:24;79.297;0.021
2015-07-23 22:37:12;83.434;0.024
2015-08-27 22:37:18;83.109;0.001
2015-10-01 22:37:17;79.511;0.002
2015-11-05 22:37:15;77.611;0.002
2015-12-10 22:37:04;76.323;0.042
2016-01-14 22:36:53;74.035;0.006
2016-02-18 22:36:54;71.753;0.021
2016-03-24 22:36:49;72.037;0.009
2016-04-28 22:36:45;76.999;0.001
