datetime;wse;wse_u
2016-06-01 14:22:09;124.138;0.037
2016-06-28 14:22:11;124.752;0.004
2016-07-25 14:22:10;124.596;0.070
2016-08-21 14:22:09;123.560;0.018
2016-09-17 14:22:12;124.733;0.021
2016-10-14 14:22:13;123.285;0.014
2016-11-10 14:22:10;123.003;0.005
2016-12-07 14:22:08;122.560;0.009
2017-01-03 14:22:10;123.241;0.045
2017-01-30 14:22:11;123.269;0.005
2017-02-26 14:22:10;123.611;0.023
2017-03-25 14:22:11;124.549;0.003
2017-04-21 14:22:15;123.964;0.009
2017-05-18 14:22:19;125.313;0.031
2017-06-14 14:22:20;126.230;0.021
2017-07-11 14:22:17;125.658;0.021
2017-08-07 14:22:16;125.822;0.014
2017-09-03 14:22:11;124.377;0.023
2017-09-30 14:22:14;124.073;0.008
2017-10-27 14:22:17;123.339;0.037
2017-11-23 14:22:15;122.814;0.005
2017-12-20 14:22:14;122.913;0.011
2018-01-16 14:22:18;122.599;0.003
2018-02-12 14:22:18;122.101;0.024
2018-03-11 14:22:15;122.497;0.010
2018-04-07 14:22:19;122.507;0.006
2018-05-04 14:22:21;125.289;0.025
2018-05-31 14:22:21;127.730;0.029
2018-06-27 14:22:22;127.566;0.018
2018-07-24 14:22:19;125.577;0.003
2018-08-20 14:22:16;124.568;0.019
2018-09-16 14:22:18;125.279;0.005
2018-10-13 14:22:21;123.184;0.028
2018-11-09 14:22:21;123.152;0.003
2018-12-06 14:22:18;123.088;0.019
2019-01-02 14:22:18;122.571;0.006
2019-01-29 14:22:20;122.588;0.005
2019-02-25 14:22:20;122.114;0.022
2019-03-24 14:22:20;121.898;0.004
2019-04-20 14:22:25;122.870;0.009
2019-05-17 14:22:26;124.775;0.009
2019-06-13 14:22:25;125.827;0.048
2019-07-10 14:22:25;124.807;0.018
2019-08-06 14:22:23;126.407;0.002
2019-09-02 14:22:20;124.945;0.012
2019-09-29 14:22:23;124.204;0.012
2019-10-26 14:22:24;124.086;0.023
2019-11-22 14:22:21;123.512;0.012
2019-12-19 14:22:19;123.723;0.037
2020-01-15 14:22:22;122.670;0.003
2020-02-11 14:22:23;122.391;0.011
2020-03-09 14:22:21;122.496;0.006
2020-04-05 14:22:26;122.864;0.024
2020-05-02 14:22:29;123.519;0.007
2020-05-29 14:22:29;124.548;0.007
2020-06-25 14:22:28;126.030;0.002
2020-07-22 14:22:28;125.904;0.017
2020-08-18 14:22:26;125.227;0.008
2020-09-14 14:22:25;124.529;0.024
2020-10-11 14:22:28;123.918;0.001
2020-11-07 14:22:26;124.702;0.037
2020-12-04 14:22:21;124.711;0.021
2020-12-31 14:22:25;124.807;0.010
2021-01-27 14:22:29;123.977;0.179
2021-02-23 14:22:28;122.934;0.008
2021-03-22 14:22:26;123.849;0.003
2021-04-18 14:22:32;124.921;0.007
2021-05-15 14:22:34;126.298;0.005
2021-06-11 14:22:34;127.087;0.007
2021-07-08 14:22:35;126.290;0.015
2021-08-04 14:22:32;126.604;0.002
2021-08-31 14:22:29;125.772;0.016
2021-09-27 14:22:32;125.224;0.006
2021-10-24 14:22:32;125.614;0.024
2021-11-20 14:22:31;124.636;0.021
2021-12-17 14:22:29;124.970;0.003
2022-01-13 14:22:33;123.445;0.017
2022-02-09 14:22:35;123.163;0.037
2022-03-08 14:22:32;124.160;0.005
2022-04-04 14:22:35;124.388;0.000
2022-05-01 14:22:37;125.153;0.026
2022-05-28 14:22:35;126.060;0.002
2022-06-24 14:22:34;128.233;0.006
2022-07-21 14:22:30;125.989;0.065
2022-08-17 14:22:28;125.709;0.008
2022-09-13 14:22:30;125.642;0.016
2022-10-10 14:22:30;124.206;0.106
2022-11-06 14:22:29;125.349;0.011
2022-12-03 14:22:25;125.516;0.009
2022-12-30 14:22:26;123.635;0.007
2023-01-26 14:22:30;124.516;0.001
2023-02-22 14:22:27;123.974;0.005
2023-03-21 14:22:31;123.701;0.008
2023-04-17 14:22:34;122.824;0.002
2023-05-14 14:22:32;126.086;0.006
2023-06-10 14:22:30;124.984;0.012
2023-07-07 14:22:27;126.045;0.005
2023-08-03 14:22:24;125.582;0.004
2023-08-30 14:22:23;124.628;0.006
2023-09-26 14:22:24;122.778;0.004
2023-10-23 14:22:27;123.198;0.021
2023-11-19 14:22:24;122.703;0.053
2023-12-16 14:22:26;122.610;0.001
2024-01-12 14:22:28;122.617;0.002
2024-02-08 14:22:29;122.221;0.018
2024-03-06 14:22:26;122.263;0.007
2024-04-02 14:22:30;122.423;0.007
2024-04-29 14:22:32;123.461;0.002
2024-05-26 14:22:32;124.158;0.030
2024-06-22 14:22:33;125.886;0.028
2024-07-19 14:22:31;125.666;0.015
2024-08-15 14:22:27;124.909;0.011
2024-09-11 14:22:25;123.891;0.009
2024-10-08 14:22:29;123.380;0.016
2024-11-04 14:22:29;122.858;0.019
2024-12-01 14:22:26;122.964;0.031
2024-12-28 14:22:26;122.985;0.001
2025-01-24 14:22:31;122.326;0.034
2025-02-20 14:22:31;123.159;0.015
2025-03-19 14:22:30;124.310;0.021
2025-04-15 14:22:35;124.108;0.027
2025-05-12 14:22:36;124.550;0.045
2025-06-08 14:22:36;125.608;0.022
2025-07-05 14:22:37;125.111;0.043
2025-08-01 14:22:37;125.912;0.013
2025-08-28 14:22:34;124.763;0.002
2025-09-24 14:22:36;124.114;0.006
2025-10-21 14:22:37;123.870;0.004
2025-11-17 14:22:36;124.248;0.011
