datetime;wse;wse_u
2016-05-19 02:23:59;96.701;0.000
2016-06-15 02:24:00;96.729;0.026
2016-10-01 02:24:03;96.440;0.029
2016-12-21 02:23:57;96.081;0.141
2017-01-17 02:24:00;95.363;0.077
2017-03-12 02:23:58;94.301;0.151
2017-04-08 02:24:02;95.948;0.064
2017-05-05 02:24:06;96.866;0.134
2017-06-01 02:24:09;96.470;0.022
2017-06-28 02:24:08;97.599;0.006
2017-07-25 02:24:06;97.318;0.038
2017-08-21 02:24:03;96.806;0.001
2017-10-14 02:24:05;96.221;0.028
2017-11-10 02:24:05;95.981;0.033
2017-12-07 02:24:02;95.645;0.046
2018-01-03 02:24:05;94.736;0.039
2018-01-30 02:24:07;94.926;0.009
2018-02-26 02:24:06;93.479;0.001
2018-03-25 02:24:05;93.519;0.000
2018-04-21 02:24:09;96.042;0.009
2018-06-14 02:24:11;97.882;0.011
2018-07-11 02:24:10;97.530;0.021
2018-08-07 02:24:06;98.170;0.007
2018-09-03 02:24:05;96.864;0.029
2018-09-30 02:24:09;96.420;0.033
2018-10-27 02:24:11;95.986;0.034
2018-11-23 02:24:09;95.631;0.015
2019-01-16 02:24:08;93.903;0.162
2019-02-12 02:24:09;93.955;0.004
2019-03-11 02:24:07;93.637;0.012
2019-04-07 02:24:12;94.014;0.059
2019-05-04 02:24:15;95.768;0.011
2019-05-31 02:24:15;96.691;0.015
2019-06-27 02:24:14;97.341;0.066
2019-07-24 02:24:13;97.121;0.010
2019-08-20 02:24:10;97.726;0.077
2019-09-16 02:24:11;96.904;0.006
2019-10-13 02:24:13;96.464;0.013
2019-11-09 02:24:12;96.276;0.027
2019-12-06 02:24:07;95.997;0.005
2020-01-02 02:24:10;95.957;0.001
2020-01-29 02:24:12;94.594;0.014
2020-02-25 02:24:11;93.703;0.004
2020-03-23 02:24:12;94.385;0.031
2020-04-19 02:24:17;94.696;0.010
2020-05-16 02:24:19;96.304;0.026
2020-07-09 02:24:18;97.293;0.131
2020-08-05 02:24:16;97.095;0.011
2020-09-01 02:24:13;97.272;0.036
2020-09-28 02:24:16;96.537;0.006
2020-10-25 02:24:16;96.193;0.015
2020-11-21 02:24:13;96.568;0.021
2020-12-18 02:24:10;96.243;0.053
2021-01-14 02:24:16;96.012;0.009
2021-02-10 02:24:18;94.984;0.034
2021-03-09 02:24:15;94.179;0.048
2021-04-05 02:24:18;95.624;0.026
2021-05-02 02:24:22;96.194;0.032
2021-06-25 02:24:24;97.503;0.018
2021-07-22 02:24:23;97.683;0.015
2021-09-14 02:24:19;96.686;0.045
2021-10-11 02:24:21;96.545;0.022
2021-12-04 02:24:18;95.832;0.007
2021-12-31 02:24:20;95.618;0.042
2022-01-27 02:24:24;94.600;0.009
2022-02-23 02:24:21;93.784;0.051
2022-03-22 02:24:22;95.992;0.005
2022-04-18 02:24:24;96.035;0.006
2022-06-11 02:24:23;97.805;0.027
2022-07-08 02:24:22;97.676;0.001
2022-08-04 02:24:19;97.626;0.017
2022-08-31 02:24:17;96.768;0.018
2022-09-27 02:24:19;96.475;0.002
2022-12-17 02:24:15;95.737;0.067
2023-02-09 02:24:19;94.626;0.012
2023-03-08 02:24:17;94.344;0.042
2023-04-04 02:24:21;94.764;0.003
2023-05-01 02:24:22;96.420;0.035
2023-05-28 02:24:21;96.912;0.006
2023-06-24 02:24:18;97.169;0.015
2023-07-21 02:24:15;97.327;0.021
2023-08-17 02:24:10;96.802;0.081
2023-09-13 02:24:15;96.012;0.000
2023-10-10 02:24:15;95.632;0.012
2023-11-06 02:24:14;95.730;0.039
2023-12-03 02:24:12;95.289;0.070
2023-12-30 02:24:16;95.780;0.011
2024-02-22 02:24:17;94.667;0.046
2024-03-20 02:24:18;93.899;0.026
2024-04-16 02:24:22;94.013;0.023
2024-05-13 02:24:22;96.569;0.013
2024-06-09 02:24:24;96.996;0.015
2024-07-06 02:24:21;97.872;0.066
2024-08-02 02:24:19;97.602;0.008
2024-08-29 02:24:15;96.682;0.031
2024-09-25 02:24:17;96.039;0.013
2024-10-22 02:24:18;95.788;0.010
2024-11-18 02:24:16;95.831;0.068
2024-12-15 02:24:12;95.400;0.038
2025-01-11 02:24:17;95.626;0.019
2025-02-07 02:24:19;95.016;0.049
2025-03-06 02:24:18;94.472;0.049
2025-04-29 02:24:24;96.636;0.019
2025-05-26 02:24:27;97.158;0.009
2025-06-22 02:24:26;97.210;0.009
2025-07-19 02:24:27;98.176;0.007
2025-08-15 02:24:25;96.882;0.043
2025-09-11 02:24:22;96.756;0.101
2025-11-04 02:24:27;96.408;0.012
