datetime;wse;wse_u
2016-05-31 02:13:54;19.410;0.086
2016-06-27 02:13:56;22.504;0.086
2016-07-24 02:13:55;25.299;0.086
2016-08-20 02:13:54;26.556;0.014
2016-09-16 02:13:57;25.509;0.046
2016-10-13 02:13:59;22.625;0.001
2016-11-09 02:13:55;19.806;0.003
2016-12-06 02:13:53;18.477;0.013
2017-01-02 02:13:54;16.814;0.000
2017-01-29 02:13:56;14.416;0.004
2017-02-25 02:13:55;12.389;0.019
2017-03-24 02:13:56;13.070;0.003
2017-04-20 02:14:00;13.629;0.007
2017-05-17 02:14:04;18.194;0.002
2017-06-13 02:14:05;20.389;0.031
2017-07-10 02:14:02;23.491;0.004
2017-08-06 02:14:01;26.414;0.009
2017-09-02 02:13:57;25.470;0.001
2017-09-29 02:13:59;22.104;0.008
2017-10-26 02:14:02;20.719;0.004
2017-11-22 02:14:00;19.220;0.010
2017-12-19 02:13:59;15.514;0.008
2018-01-15 02:14:03;13.750;0.007
2018-02-11 02:14:03;12.535;0.036
2018-03-10 02:14:00;10.847;0.022
2018-04-06 02:14:04;10.611;0.000
2018-05-03 02:14:06;15.201;0.000
2018-05-30 02:14:06;19.943;0.006
2018-06-26 02:14:07;23.046;0.024
2018-07-23 02:14:04;26.357;0.039
2018-08-19 02:14:01;28.044;0.004
2018-09-15 02:14:03;27.642;0.010
2018-10-12 02:14:07;24.636;0.074
2018-11-08 02:14:06;20.529;0.012
2018-12-05 02:14:03;18.032;0.006
2019-01-01 02:14:02;13.725;0.015
2019-01-28 02:14:05;11.976;0.003
2019-02-24 02:14:05;11.272;0.010
2019-03-23 02:14:05;10.668;0.003
2019-04-19 02:14:10;11.360;0.018
2019-05-16 02:14:12;15.394;0.005
2019-06-12 02:14:10;19.305;0.005
2019-07-09 02:14:10;22.407;0.000
2019-08-05 02:14:08;24.608;0.004
2019-09-01 02:14:05;25.628;0.024
2019-09-28 02:14:08;23.891;0.002
2019-10-25 02:14:09;20.508;0.008
2019-11-21 02:14:06;18.659;0.004
2019-12-18 02:14:04;16.603;0.013
2020-01-14 02:14:07;14.697;0.034
2020-02-10 02:14:08;12.234;0.028
2020-03-08 02:14:06;10.763;0.006
2020-04-04 02:14:11;10.359;0.005
2020-05-01 02:14:14;11.697;0.072
2020-05-28 02:14:15;16.293;0.016
2020-06-24 02:14:13;19.690;0.023
2020-07-21 02:14:14;22.218;0.052
2020-08-17 02:14:11;23.661;0.012
2020-09-13 02:14:10;22.131;0.007
2020-10-10 02:14:13;19.831;0.004
2020-11-06 02:14:12;18.822;0.014
2020-12-03 02:14:06;19.211;0.014
2020-12-30 02:14:09;16.886;0.010
2021-01-26 02:14:14;15.033;0.003
2021-02-22 02:14:13;12.587;0.003
2021-03-21 02:14:11;12.670;0.038
2021-04-17 02:14:17;15.659;0.012
2021-05-14 02:14:19;19.081;0.015
2021-06-10 02:14:19;22.471;0.005
2021-07-07 02:14:20;24.163;0.003
2021-08-03 02:14:17;25.329;0.000
2021-08-30 02:14:15;26.033;0.001
2021-09-26 02:14:16;24.419;0.011
2021-10-23 02:14:17;22.594;0.017
2021-11-19 02:14:16;19.484;0.015
2021-12-16 02:14:14;16.652;0.016
2022-01-12 02:14:18;13.665;0.046
2022-02-08 02:14:20;11.730;0.031
2022-03-07 02:14:17;11.744;0.006
2022-04-03 02:14:20;14.331;0.015
2022-04-30 02:14:22;15.036;0.009
2022-05-27 02:14:21;19.921;0.027
2022-06-23 02:14:19;22.689;0.019
2022-07-20 02:14:16;24.662;0.002
2022-08-16 02:14:14;26.155;0.045
2022-09-12 02:14:15;25.881;0.008
2022-10-09 02:14:15;23.105;0.017
2022-11-05 02:14:14;20.963;0.009
2022-12-02 02:14:11;20.580;0.002
2022-12-29 02:14:11;15.425;0.000
2023-01-25 02:14:14;14.378;0.001
2023-02-21 02:14:13;12.331;0.006
2023-03-20 02:14:16;12.054;0.013
2023-04-16 02:14:19;12.485;0.011
2023-05-13 02:14:18;15.314;0.023
2023-06-09 02:14:15;19.317;0.001
2023-07-06 02:14:12;22.600;0.048
2023-08-02 02:14:09;24.039;0.006
2023-08-29 02:14:08;24.298;0.005
2023-09-25 02:14:10;20.394;0.004
2023-10-22 02:14:12;16.708;0.022
2023-11-18 02:14:09;17.027;0.017
2023-12-15 02:14:11;14.483;0.001
2024-01-11 02:14:13;13.688;0.014
2024-02-07 02:14:15;11.150;0.009
2024-03-05 02:14:12;11.068;0.004
2024-04-01 02:14:15;10.466;0.024
2024-04-28 02:14:17;12.088;0.019
2024-05-25 02:14:17;17.669;0.007
2024-06-21 02:14:18;22.435;0.009
2024-07-18 02:14:16;24.511;0.010
2024-08-14 02:14:13;25.971;0.003
2024-09-10 02:14:10;23.375;0.007
2024-10-07 02:14:13;19.244;0.004
2024-11-03 02:14:14;16.593;0.001
2024-11-30 02:14:11;16.854;0.008
2024-12-27 02:14:11;14.299;0.022
2025-01-23 02:14:16;13.729;0.069
2025-02-19 02:14:17;11.856;0.000
2025-03-18 02:14:15;11.993;0.007
2025-04-14 02:14:20;14.665;0.003
2025-05-11 02:14:22;17.485;0.006
2025-07-04 02:14:23;24.852;0.034
2025-07-31 02:14:23;27.142;0.001
2025-08-27 02:14:19;27.599;0.003
2025-09-23 02:14:21;25.931;0.003
2025-10-20 02:14:22;22.493;0.005
2025-11-16 02:14:21;19.501;0.006
