datetime;wse;wse_u
2018-12-03 02:25:49;85.981;0.005
2018-12-30 02:25:51;85.116;0.014
2019-01-26 02:25:52;84.692;0.003
2019-04-17 02:25:58;84.675;0.009
2019-05-14 02:25:56;86.477;0.001
2019-06-10 02:25:51;88.364;0.007
2019-07-07 02:25:53;89.483;0.004
2019-08-03 02:25:54;89.995;0.024
2019-08-30 02:25:53;90.672;0.001
2019-09-26 02:25:52;88.416;0.024
2019-10-23 02:25:50;87.551;0.001
2019-11-19 02:25:54;86.360;0.009
2019-12-16 02:25:54;85.953;0.015
2020-01-12 02:25:53;85.190;0.011
2020-02-08 02:25:50;84.681;0.005
2020-04-29 02:25:58;85.339;0.003
2020-05-26 02:26:00;87.348;0.015
2020-06-22 02:26:04;88.348;0.020
2020-07-19 02:26:05;89.675;0.013
2020-08-15 02:26:05;89.874;0.000
2020-09-11 02:26:04;89.247;0.006
2020-10-08 02:26:00;87.481;0.001
2020-11-04 02:26:05;86.483;0.010
2020-12-01 02:26:06;87.539;0.004
2020-12-28 02:26:05;86.499;0.011
2021-01-24 02:26:03;85.767;0.015
2021-02-20 02:26:03;85.055;0.012
2021-03-19 02:26:05;85.437;0.004
2021-04-15 02:26:03;86.569;0.012
2021-05-12 02:26:07;87.851;0.023
2021-06-08 02:26:12;89.743;0.006
2021-07-05 02:26:14;90.368;0.018
2021-08-01 02:26:15;90.848;0.003
2021-08-28 02:26:16;90.680;0.001
2021-09-24 02:26:13;89.626;0.026
2021-10-21 02:26:08;87.856;0.076
2021-11-17 02:26:12;86.898;0.003
2021-12-14 02:26:12;86.816;0.003
2022-01-10 02:26:10;85.648;0.017
2022-02-06 02:26:08;84.979;0.005
2022-03-05 02:26:11;85.637;0.016
2022-04-01 02:26:11;86.635;0.026
2022-04-28 02:26:14;86.022;0.006
2022-05-25 02:26:18;88.786;0.008
2022-06-21 02:26:22;90.102;0.011
2022-07-18 02:26:25;90.965;0.006
2022-08-14 02:26:24;90.430;0.000
2022-09-10 02:26:24;89.174;0.017
2022-10-07 02:26:20;87.825;0.002
2022-11-03 02:26:25;87.599;0.007
2022-11-30 02:26:25;87.572;0.033
2022-12-27 02:26:24;85.900;0.023
2023-01-23 02:26:19;86.627;0.009
2023-02-19 02:26:24;85.202;0.022
2023-03-18 02:26:23;85.425;0.019
2023-04-14 02:26:23;84.756;0.018
2023-05-11 02:26:26;85.678;0.003
2023-06-07 02:26:29;88.400;0.014
2023-07-04 02:26:32;89.260;0.003
2023-07-31 02:26:33;90.262;0.004
2023-08-27 02:26:33;89.079;0.004
2023-09-23 02:26:29;86.638;0.024
2023-10-20 02:26:35;85.785;0.018
2023-11-16 02:26:35;85.986;0.001
2023-12-13 02:26:34;85.187;0.013
2024-01-09 02:26:30;85.168;0.015
2024-04-26 02:26:37;85.417;0.001
2024-05-23 02:26:41;88.305;0.006
2024-06-19 02:26:44;90.551;0.008
2024-07-16 02:26:47;90.754;0.024
2024-08-12 02:26:47;91.369;0.001
2024-09-08 02:26:47;89.257;0.011
2024-10-05 02:26:41;87.550;0.031
2024-11-01 02:26:46;86.714;0.000
2024-11-28 02:26:48;86.753;0.012
2024-12-25 02:26:46;85.993;0.006
2025-01-21 02:26:43;85.312;0.003
2025-02-17 02:26:47;85.186;0.002
2025-03-16 02:26:47;85.395;0.011
2025-04-12 02:26:46;87.405;0.008
2025-05-09 02:26:49;87.672;0.000
2025-06-05 02:26:52;90.026;0.005
2025-07-02 02:26:58;90.735;0.022
2025-08-25 02:27:01;90.489;0.017
2025-09-21 02:26:59;89.396;0.004
2025-10-18 02:26:57;87.884;0.028
2025-11-14 02:27:01;87.301;0.002
