datetime;wse;wse_u
2016-05-28 14:25:44;106.203;0.025
2016-06-24 14:25:45;107.117;0.022
2016-07-21 14:25:44;106.851;0.001
2016-08-17 14:25:43;106.499;0.039
2016-09-13 14:25:46;106.175;0.008
2016-10-10 14:25:48;104.789;0.015
2016-11-06 14:25:45;105.104;0.043
2016-12-03 14:25:42;104.570;0.044
2016-12-30 14:25:44;104.828;0.033
2017-01-26 14:25:46;104.426;0.046
2017-02-22 14:25:44;104.074;0.017
2017-03-21 14:25:45;105.228;0.024
2017-04-17 14:25:49;104.563;0.104
2017-05-14 14:25:53;107.457;0.017
2017-06-10 14:25:55;106.448;0.010
2017-07-07 14:25:52;108.151;0.042
2017-08-03 14:25:50;108.009;0.068
2017-08-30 14:25:46;105.874;0.054
2017-09-26 14:25:48;105.601;0.094
2017-10-23 14:25:51;104.878;0.027
2017-11-19 14:25:50;104.229;0.033
2017-12-16 14:25:47;104.124;0.024
2018-01-12 14:25:52;103.731;0.032
2018-02-08 14:25:53;103.061;0.016
2018-03-07 14:25:50;103.046;0.082
2018-04-03 14:25:53;103.311;0.014
2018-04-30 14:25:55;106.234;0.012
2018-05-27 14:25:55;107.663;0.029
2018-06-23 14:25:56;108.431;0.014
2018-07-20 14:25:54;108.020;0.035
2018-08-16 14:25:51;106.918;0.019
2018-09-12 14:25:52;107.609;0.018
2018-10-09 14:25:56;104.798;0.031
2018-11-05 14:25:56;104.100;0.026
2018-12-02 14:25:52;104.464;0.027
2018-12-29 14:25:51;103.673;0.034
2019-01-25 14:25:54;103.449;0.016
2019-02-21 14:25:54;103.061;0.053
2019-03-20 14:25:53;102.871;0.023
2019-04-16 14:25:59;103.476;0.011
2019-05-13 14:26:01;106.801;0.008
2019-06-09 14:25:59;107.728;0.024
2019-07-06 14:26:00;106.848;0.009
2019-08-02 14:25:58;107.737;0.025
2019-08-29 14:25:54;107.004;0.006
2019-09-25 14:25:58;105.834;0.044
2019-10-22 14:25:58;106.301;0.017
2019-11-18 14:25:56;104.971;0.024
2019-12-15 14:25:53;104.750;0.066
2020-01-11 14:25:56;103.658;0.009
2020-02-07 14:25:57;103.360;0.056
2020-03-05 14:25:55;103.437;0.016
2020-04-01 14:26:00;103.617;0.012
2020-04-28 14:26:03;104.472;0.051
2020-05-25 14:26:04;105.982;0.051
2020-06-21 14:26:02;107.817;0.026
2020-07-18 14:26:03;107.739;0.015
2020-08-14 14:26:01;107.308;0.031
2020-09-10 14:25:59;106.858;0.007
2020-10-07 14:26:02;105.346;0.013
2020-11-03 14:26:01;105.510;0.004
2020-11-30 14:25:56;106.649;0.068
2020-12-27 14:25:58;106.695;0.015
2021-01-23 14:26:03;105.118;0.006
2021-02-19 14:26:03;103.861;0.009
2021-03-18 14:25:59;104.626;0.043
2021-04-14 14:26:06;105.571;0.029
2021-05-11 14:26:08;107.537;0.013
2021-06-07 14:26:08;108.253;0.012
2021-07-04 14:26:09;108.102;0.037
2021-07-31 14:26:07;108.377;0.022
2021-08-27 14:26:04;108.191;0.035
2021-09-23 14:26:06;106.727;0.030
2021-10-20 14:26:06;105.866;0.059
2021-11-16 14:26:05;106.047;0.006
2021-12-13 14:26:04;106.595;0.032
2022-01-09 14:26:06;104.811;0.019
2022-02-05 14:26:10;104.035;0.101
2022-03-04 14:26:07;104.944;0.059
2022-03-31 14:26:09;106.299;0.011
2022-04-27 14:26:11;105.821;0.016
2022-05-24 14:26:09;108.363;0.036
2022-06-20 14:26:09;108.311;0.032
2022-07-17 14:26:06;108.165;0.022
2022-08-13 14:26:03;107.716;0.011
2022-09-09 14:26:04;107.448;0.031
2022-10-06 14:26:03;106.243;0.033
2022-11-02 14:26:03;106.725;0.032
2022-11-29 14:26:00;106.927;0.005
2022-12-26 14:26:00;105.467;0.031
2023-01-22 14:26:03;106.337;0.047
2023-02-18 14:26:02;104.725;0.042
2023-03-17 14:26:04;104.603;0.024
2023-04-13 14:26:08;103.755;0.011
2023-05-10 14:26:07;104.732;0.341
2023-06-06 14:26:05;106.501;0.028
2023-07-03 14:26:02;107.636;0.052
2023-07-30 14:25:59;107.690;0.011
2023-08-26 14:25:57;106.509;0.032
2023-09-22 14:26:00;104.493;0.052
2023-10-19 14:26:00;104.147;0.003
2023-11-15 14:25:58;104.133;0.046
2023-12-12 14:25:59;103.742;0.053
2024-01-08 14:26:02;103.577;0.108
2024-02-04 14:26:04;103.037;0.049
2024-03-02 14:26:01;102.993;0.027
2024-03-29 14:26:05;102.935;0.033
2024-04-25 14:26:06;103.940;0.006
2024-05-22 14:26:07;107.069;0.071
2024-06-18 14:26:07;108.319;0.018
2024-07-15 14:26:06;106.730;0.009
2024-08-11 14:26:03;107.640;0.036
2024-09-07 14:25:59;106.453;0.125
2024-10-04 14:26:03;105.026;0.008
2024-10-31 14:26:03;104.774;0.003
2024-11-27 14:26:00;104.561;0.154
2024-12-24 14:26:00;103.724;0.004
2025-01-20 14:26:06;103.263;0.034
2025-02-16 14:26:06;104.207;0.005
2025-03-15 14:26:03;104.408;0.101
2025-04-11 14:26:09;106.905;0.010
2025-05-08 14:26:11;106.461;0.024
2025-06-04 14:26:12;108.089;0.034
2025-07-01 14:26:12;107.188;0.070
2025-07-28 14:26:12;107.933;0.033
2025-08-24 14:26:09;106.517;0.024
2025-09-20 14:26:09;105.899;0.023
2025-10-17 14:26:11;105.371;0.007
2025-11-13 14:26:10;105.095;0.005
