datetime;wse;wse_u
2021-01-22 02:18:00;21.712;0.057
2021-02-18 02:18:00;19.601;0.066
2021-03-17 02:17:57;18.790;0.029
2021-04-13 02:18:03;21.216;0.005
2021-05-10 02:18:06;24.590;0.001
2021-06-06 02:18:06;27.380;0.006
2021-07-03 02:18:07;29.182;0.007
2021-07-30 02:18:05;30.277;0.021
2021-09-22 02:18:03;29.828;0.003
2021-10-19 02:18:04;28.391;0.003
2021-11-15 02:18:03;26.207;0.097
2021-12-12 02:18:02;22.899;0.024
2022-01-08 02:18:04;20.659;0.039
2022-02-04 02:18:07;18.771;0.002
2022-03-03 02:18:04;18.334;0.004
2022-03-30 02:18:06;20.471;0.026
2022-04-26 02:18:09;21.299;0.009
2022-05-23 02:18:07;25.287;0.024
2022-06-19 02:18:06;27.853;0.004
2022-07-16 02:18:04;29.975;0.013
2022-08-12 02:18:01;31.001;0.003
2022-09-08 02:18:02;30.847;0.004
2022-10-05 02:18:01;28.781;0.002
2022-11-01 02:18:00;26.877;0.002
2022-11-28 02:17:58;26.325;0.011
2022-12-25 02:17:58;22.630;0.035
2023-02-17 02:17:59;18.842;0.008
2023-03-16 02:18:01;18.891;0.041
2023-04-12 02:18:06;19.303;0.017
2023-05-09 02:18:05;21.920;0.001
2023-06-05 02:18:03;25.117;0.004
2023-07-02 02:18:00;27.611;0.004
2023-07-29 02:17:56;29.203;0.006
2023-08-25 02:17:54;29.922;0.005
2023-09-21 02:17:58;26.828;0.003
2023-10-18 02:17:57;22.901;0.000
2023-11-14 02:17:56;22.944;0.005
2023-12-11 02:17:56;21.643;0.010
2024-01-07 02:17:59;20.621;0.014
2024-02-03 02:18:01;18.507;0.003
2024-03-28 02:18:02;17.790;0.078
2024-04-24 02:18:03;19.006;0.001
2024-05-21 02:18:05;23.801;0.014
2024-06-17 02:18:05;27.426;0.001
2024-07-14 02:18:03;29.703;0.011
2024-08-10 02:18:01;31.031;0.002
2024-09-06 02:17:57;29.111;0.005
2024-10-03 02:18:01;25.772;0.014
2024-10-30 02:18:00;23.146;0.011
2024-11-26 02:17:58;22.725;0.002
2024-12-23 02:17:57;21.011;0.020
2025-01-19 02:18:03;20.888;0.004
2025-02-15 02:18:04;19.038;0.003
2025-03-14 02:18:00;18.678;0.005
2025-04-10 02:18:06;20.415;0.014
2025-05-07 02:18:09;23.137;0.004
2025-06-03 02:18:10;26.697;0.003
2025-06-30 02:18:10;29.769;0.001
2025-07-27 02:18:10;32.070;0.001
2025-08-23 02:18:07;32.812;0.003
2025-09-19 02:18:06;31.487;0.001
2025-10-16 02:18:09;28.425;0.005
2025-11-12 02:18:08;25.854;0.021
